,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Bilaspur,1,0,1,,68,1603,0,78,23.0,0.0,41.0,0.0,1069.0,21764.0,0,382056,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,14566,85,14452,,326664,314040,0,1,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
1,1,1,1,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Chamba,0,0,0,,224,2366,0,12,11.0,0.0,5.0,0.0,2328.0,32745.0,0,518844,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,13722,160,13549,,372798,329919,0,2,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
2,2,2,2,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Hamirpur,4,0,17,,493,3843,0,156,78.0,2.0,154.0,0.0,2593.0,25481.0,0,454293,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,17899,302,17490,,382223,347793,0,1,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
3,3,3,3,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Kangra,11,1,31,,383,10327,0,307,192.0,8.0,266.0,0.0,5497.0,114168.0,0,1507223,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,51854,1172,50417,,1199665,1057126,0,5,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
4,4,4,4,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Kinnaur,0,0,0,,0,0,0,4,5.0,0.0,1.0,0.0,91.0,854.0,0,84298,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,3526,39,3481,,79913,65832,0,0,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
5,5,5,5,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Kullu,1,0,0,,220,2370,0,19,4.0,0.0,12.0,0.0,3270.0,29132.0,0,437474,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,9736,158,9570,,359901,297948,0,2,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
6,6,6,6,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,4,0.0,0.0,3.0,0.0,94.0,595.0,0,31528,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32139,22488,0,0,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
7,7,7,7,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Mandi,1,0,3,,513,5342,0,85,39.0,2.0,44.0,0.0,6094.0,64441.0,0,999518,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,31863,461,31355,,789492,702084,0,0,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
8,8,8,8,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Shimla,35,0,4,,215,1472,0,66,145.0,1.0,56.0,0.0,5207.0,43321.0,0,813384,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,27869,648,27053,,692990,594130,0,4,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
9,9,9,9,2021-11-28,HP,62,2,74,0,3066,35877,0,878,608.0,16.0,707.0,0,36885.0,469068.0,0.0,Sirmaur,0,0,0,,328,3077,0,2,4.0,0.0,1.0,0.0,3883.0,45925.0,0,530164,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15250,,436005,387759,0,0,2021-11-28 23:20:44,7300000,2021-11-28 19:00:00+05:30,https://twitter.com/nhm_hp,,227003,3830,222361,,5815963,5071523,0,17,0.0,0.0
