,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Agra,,,,,18422,22321,,,,,,77718.0,88782.0,4380793,,,,,,,,2606385,1257854,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
1,1,1,1,1,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Aligarh,,,,,14950,19153,,,,,,53185.0,58772.0,3673849,,,,,,,,2099725,964468,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
2,2,2,2,2,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Ambedkar Nagar,,,,,18879,11365,,,,,,101863.0,48377.0,2398709,,,,,,,,1448874,604500,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
3,3,3,3,3,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Amethi,,,,,3673,10047,,,,,,27031.0,52164.0,2549935,,,,,,,,1138141,627436,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
4,4,4,4,4,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Amroha,,,,,4359,11633,,,,,,13072.0,31591.0,1838771,,,,,,,,949403,419335,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
5,5,5,5,5,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Auraiya,,,,,3617,5728,,,,,,11388.0,18626.0,1372287,,,,,,,,731521,332478,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
6,6,6,6,6,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Ayodhya,,,,,16027,11983,,,,,,95086.0,67401.0,2468371,,,,,,,,1503023,671680,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
7,7,7,7,7,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Azamgarh,,,,,14854,20848,,,,,,101073.0,97712.0,4616509,,,,,,,,3033995,1175835,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
8,8,8,8,8,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Baghpat,,,,,1653,5763,,,,,,7367.0,26815.0,1302156,,,,,,,,742183,510189,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
9,9,9,9,9,2021-12-07,UP,7,0,12,0,650912,1031792,58,93.0,0.0,50.0,,3371227.0,4650075.0,Bahraich,,,,,11793,16210,,,,,,77392.0,61083.0,2384239,,,,,,,,1991981,1083299,2021-12-08 11:56:14.911084,224979000,,,,1710492,22911,1687449,,115705479,55013840,0,0,0,0,0
