,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Ambala,2,0,0,,1051,7303,0.0,4.0,0.0,0.0,,5316.0,35965.0,1136784,,,,30154.0,509,29641,,894424,721818,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
1,1,1,1,1,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Bhiwani,0,0,0,,780,6860,0.0,0.0,0.0,1.0,,5433.0,47126.0,1629109,,,,22410.0,652,21758,,767529,499348,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
2,2,2,2,2,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Charkhi Dadri,0,0,0,,299,1807,0.0,0.0,0.0,1.0,,2229.0,12038.0,502276,,,,5079.0,139,4940,,371961,311021,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
3,3,3,3,3,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Faridabad,4,0,8,,3232,10550,6.0,28.0,0.0,24.0,,17707.0,58103.0,1798954,,,,99976.0,717,99227,,1739019,1068969,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
4,4,4,4,4,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Fatehabad,0,0,0,,705,4670,3.0,0.0,0.0,0.0,,2922.0,15677.0,941522,,,,17880.0,482,17398,,589866,263491,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
5,5,5,5,5,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Gurugram,10,0,7,,7285,26222,79.0,81.0,0.0,56.0,,23389.0,76402.0,1514085,,,,181793.0,924,180780,,2283797,1671691,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
6,6,6,6,6,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Hisar,0,0,0,,2000,7966,0.0,4.0,0.0,2.0,,9675.0,42374.0,1742815,,,,54002.0,1136,52862,,1024770,459478,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
7,7,7,7,7,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Jhajjar,0,0,0,,1034,3950,1.0,0.0,0.0,0.0,,5522.0,21483.0,956907,,,,18850.0,328,18516,,711057,405389,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
8,8,8,8,8,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Jind,0,0,0,,1303,6132,1.0,0.0,0.0,0.0,,6460.0,31212.0,1332042,,,,21210.0,533,20677,,744154,358464,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
9,9,9,9,9,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Kaithal,0,0,0,,925,5054,0.0,1.0,0.0,1.0,,5807.0,26950.0,1072861,,,,11248.0,346,10900,,650150,349338,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
10,10,10,10,10,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Karnal,0,1,0,,1498,5873,0.0,4.0,1.0,1.0,,8308.0,31197.0,1506323,,,,40045.0,553,39489,,1039281,586097,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
11,11,11,11,11,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Kurukshetra,1,0,0,,939,4115,1.0,2.0,0.0,1.0,,4675.0,22539.0,964231,,,,22155.0,357,21795,,630180,332833,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
12,12,12,12,12,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Mahendragarh,0,0,0,,711,3942,0.0,0.0,0.0,0.0,,4394.0,21581.0,921680,,,,21689.0,155,21534,,601333,354988,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
13,13,13,13,13,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Nuh,0,0,0,,5938,2181,0.0,0.0,0.0,0.0,,40955.0,9721.0,1089406,,,,5014.0,123,4891,,615687,127269,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
14,14,14,14,14,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Palwal,2,0,0,,2520,5343,0.0,3.0,0.0,0.0,,13902.0,26199.0,1040493,,,,11031.0,153,10875,,671833,335744,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
15,15,15,15,15,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Panchkula,1,0,1,,334,2111,23.0,12.0,0.0,24.0,,2788.0,13284.0,558890,,,,30844.0,379,30450,,469889,342178,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
16,16,16,16,16,2021-12-07,HR,24.0,1.0,18,38572,40349,142916,119.0,166.0,1.0,120.0,222338.0,216575.0,691321.0,Panipat,0,0,1,,2357,6618,0.0,2.0,0.0,1.0,,14412.0,39795.0,1202811,,,,31155.0,638,30516,,893719,416598,2021-12-08T00:00:03.531924+05:30,28672000,,,,771875.0,10055,761612,13812416,18814618,10813027,0,0,0,0,0
