,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Bilaspur,2,0,3,,36,193,0,25,11.0,0.0,20.0,0.0,339.0,1799.0,0,382056,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,14583,86,14477,,327327,318556,0,1,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
1,1,1,1,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Chamba,0,0,0,,121,398,0,7,9.0,0.0,10.0,0.0,933.0,16723.0,0,518844,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,13734,160,13559,,374321,353646,0,2,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
2,2,2,2,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Hamirpur,5,1,16,,51,152,0,111,43.0,3.0,66.0,0.0,582.0,11011.0,0,454293,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,17972,305,17581,,383216,362459,0,1,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
3,3,3,3,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Kangra,13,0,21,,190,907,0,205,149.0,0.0,190.0,0.0,2458.0,59532.0,0,1507223,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,52058,1172,50669,,1203596,1142598,0,5,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
4,4,4,4,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Kinnaur,0,0,0,,13,67,0,4,2.0,0.0,5.0,0.0,52.0,2542.0,0,84298,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3487,,79992,68527,0,0,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
5,5,5,5,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Kullu,0,0,0,,120,576,0,5,3.0,0.0,5.0,0.0,1351.0,17653.0,0,437474,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,9739,158,9576,,362203,324026,0,2,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
6,6,6,6,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,13.0,2606.0,0,31528,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32153,25494,0,0,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
7,7,7,7,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Mandi,3,1,20,,80,537,0,40,81.0,1.0,49.0,0.0,1436.0,25634.0,0,999518,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,31996,462,31416,,792323,741097,0,0,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
8,8,8,8,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Shimla,15,0,12,,326,1178,0,65,83.0,3.0,121.0,0.0,3036.0,32751.0,0,813384,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,27982,651,27189,,697447,637209,0,4,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
9,9,9,9,2021-12-07,HP,54,2,92,0,1574,7856,0,567,489.0,7.0,580.0,0,15915.0,238068.0,0.0,Sirmaur,0,0,0,,161,458,0,3,0.0,0.0,4.0,0.0,1676.0,15951.0,0,530164,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,15465,211,15254,,438620,411309,0,0,2021-12-08 00:00:10,7300000,2021-12-07 19:00:00+05:30,https://twitter.com/nhm_hp,,227684,3838,223093,,5841235,5408219,0,17,0.0,0.0
