,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,East Garo Hills,1,0,1,,170,170,0,18,6.0,0.0,4.0,,694.0,1191.0,0,317618,,,,1906,14,1886,,53349,32662,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
1,1,1,1,1,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,East Jaintia Hills,1,0,0,,400,782,0,2,2.0,0.0,1.0,,857.0,2092.0,0,122436,,,,2444,32,2409,,67983,47112,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
2,2,2,2,2,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,East Khasi Hills,15,0,12,,236,676,0,152,118.0,1.0,141.0,,1594.0,4834.0,0,824059,,,,41792,1001,40566,,328505,264870,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
3,3,3,3,3,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,North Garo Hills,0,0,0,,185,393,0,0,0.0,0.0,0.0,,583.0,1624.0,0,118325,,,,1685,8,1677,,67014,42308,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
4,4,4,4,4,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,Ri-Bhoi,1,0,0,,0,0,0,9,3.0,0.0,6.0,,0.0,0.0,0,0,,,,9733,90,9637,,0,0,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
5,5,5,5,5,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,South Garo Hills,0,0,0,,57,82,0,0,1.0,0.0,0.0,,708.0,646.0,0,142574,,,,1218,12,1205,,48280,28619,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
6,6,6,6,6,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,South West Garo Hills,0,0,0,,90,153,0,0,0.0,0.0,0.0,,396.0,829.0,0,172495,,,,1873,18,1855,,81668,55366,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
7,7,7,7,7,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,South West Khasi Hills,0,0,0,,68,50,0,0,0.0,0.0,0.0,,262.0,563.0,0,110152,,,,2549,17,2532,,34788,23029,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
8,8,8,8,8,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,West Garo Hills,1,0,1,,263,677,0,12,3.0,0.0,7.0,,1578.0,3261.0,0,642923,,,,9081,73,9003,,223762,156384,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
9,9,9,9,9,2021-12-07,ML,20,0,15,0,4720,5560,0,213,139.0,2.0,180.0,,14893.0,23067.0,0.0,West Jaintia Hills,0,0,1,,177,364,0,3,2.0,1.0,9.0,,701.0,1396.0,0,270352,,,,6822,136,6685,,89811,63804,0,0,2022-01-25T01:53:34.995528+05:30,3224000,,,,84619,1475,82893,,1181663,834741,0,0,0.0,0
