"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","59","82","70003","3","4884","74881","0"
"Bageshwar","10","10","39576","0","2159","41731","0"
"Chamoli","38","17","51548","0","3350","54896","0"
"Champawat","8","11","65355","0","1992","67344","0"
"Dehradun","480","452","412482","13","38720","451067","54"
"Haridwar","142","153","324985","5","14029","338984","4"
"Nainital","205","145","105573","20","13300","118803","17"
"Pauri Garhwal","78","92","107373","0","5581","112947","8"
"Pithoragarh","19","18","44500","1","2744","47232","0"
"Rudraprayag","42","6","30964","2","3041","34005","0"
"Tehri Garhwal","106","77","47783","0","2614","50390","7"
"US Nagar","291","395","157683","3","9311","166970","21"
"Uttarkashi","7","18","47143","0","1911","49052","0"
"Total","1485","1476","1504968","47","103636","1608302","111"
