,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Bokaro,,,,,14063,7103,,,,,,58718.0,40505.0,2061918,,,,,,,,1206627,745528,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
1,1,1,1,1,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Chatra,,,,,4378,2957,,,,,,18451.0,19656.0,1042304,,,,,,,,568326,319971,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
2,2,2,2,2,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Deoghar,,,,,4705,2651,,,,,,14995.0,18780.0,1491879,,,,,,,,840032,505392,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
3,3,3,3,3,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Dhanbad,,,,,9177,9727,,,,,,37624.0,51562.0,2682662,,,,,,,,1423630,858576,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
4,4,4,4,4,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Dumka,,,,,4663,3359,,,,,,16432.0,21845.0,1321096,,,,,,,,792663,506829,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
5,5,5,5,5,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,East Singhbhum,,,,,13977,7329,,,,,,48193.0,48064.0,2291032,,,,,,,,1570155,1135402,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
6,6,6,6,6,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Garhwa,,,,,10269,1601,,,,,,30693.0,14471.0,1322387,,,,,,,,731342,386296,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
7,7,7,7,7,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Giridih,,,,,10904,5703,,,,,,43156.0,42803.0,2445203,,,,,,,,1255601,738504,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
8,8,8,8,8,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Godda,,,,,5312,1647,,,,,,16751.0,11281.0,1311382,,,,,,,,712472,445226,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
9,9,9,9,9,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Gumla,,,,,6241,2105,,,,,,28558.0,15864.0,1025656,,,,,,,,590187,340563,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
10,10,10,10,10,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Hazaribagh,,,,,5926,4693,,,,,,22574.0,30690.0,1734005,,,,,,,,1016428,657817,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
11,11,11,11,11,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Jamtara,,,,,1773,1841,,,,,,11092.0,12091.0,790207,,,,,,,,473023,257555,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
12,12,12,12,12,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Khunti,,,,,3420,1028,,,,,,11330.0,6442.0,530299,,,,,,,,339291,199837,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
13,13,13,13,13,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Koderma,,,,,1371,1105,,,,,,4706.0,4754.0,717169,,,,,,,,417958,246020,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
14,14,14,14,14,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Latehar,,,,,6817,1346,,,,,,23655.0,11625.0,725673,,,,,,,,428591,220023,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
15,15,15,15,15,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Lohardaga,,,,,3590,639,,,,,,15107.0,4466.0,461738,,,,,,,,241696,153780,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
16,16,16,16,16,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Pakur,,,,,1405,433,,,,,,4941.0,3661.0,899200,,,,,,,,542931,255830,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
17,17,17,17,17,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Palamu,,,,,4781,5059,,,,,,20909.0,28440.0,1936319,,,,,,,,1008952,690833,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
18,18,18,18,18,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Ramgarh,,,,,3044,4012,,,,,,13137.0,23833.0,949159,,,,,,,,575229,378980,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
19,19,19,19,19,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Ranchi,,,,,13990,10854,,,,,,56522.0,62306.0,2912022,,,,,,,,1780593,1122551,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
20,20,20,20,20,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Sahibganj,,,,,3328,1883,,,,,,15463.0,13349.0,1150038,,,,,,,,673213,332972,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
21,21,21,21,21,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Saraikela-Kharsawan,,,,,3509,3254,,,,,,14219.0,18576.0,1063458,,,,,,,,599089,347568,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
22,22,22,22,22,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Simdega,,,,,2523,1490,,,,,,10999.0,6433.0,599813,,,,,,,,328484,232376,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
23,23,23,23,23,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,Unknown,3553.0,0.0,244.0,,0,0,184.0,11014.0,7.0,946.0,,0.0,0.0,0,,,,361518.0,5149.0,345379.0,,0,0,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
24,24,24,24,24,2022-01-05,JH,3553,0,244,0,147536,84918,184,11014.0,7.0,946.0,,574505.0,531129.0,West Singhbhum,,,,,8370,3099,,,,,,36280.0,19632.0,1501619,,,,,,,,850632,470488,2022-01-06 11:14:06.846478,37403000,,,,361518,5149,345379,,18967145,11548917,0,0,0,0,0
