TT|2023-12-31 07:55:04.870226|GetSource|ERR|File Not Found
TT|2023-12-31 09:55:04.934096|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-31 09:57:51.005517|ExtractFromHTML|OK|COMPLETED
TT|2023-12-31 11:55:04.909830|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-31 11:57:49.598200|ExtractFromHTML|OK|COMPLETED
TT|2023-12-31 13:55:05.494195|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-31 13:57:52.517579|ExtractFromHTML|OK|COMPLETED
TT|2023-12-31 15:55:04.974326|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-31 15:57:39.020569|ExtractFromHTML|OK|COMPLETED
TT|2023-12-31 17:55:07.029637|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-31 17:58:05.576390|ExtractFromHTML|OK|COMPLETED
TT|2024-01-01 07:55:05.183774|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2024-01-01 13:55:05.962442|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2024-01-01 15:55:04.552614|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
