,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-06-30,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
1,2023-06-30,TT,Andhra Pradesh,,,,2340672,14733,2325939,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
2,2023-06-30,TT,Arunachal Pradesh,,,,67045,296,66748,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
3,2023-06-30,TT,Assam,,,,746145,8035,738108,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
4,2023-06-30,TT,Bihar,,,,855260,12314,842940,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
5,2023-06-30,TT,Chandigarh,,,,100689,1185,99502,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
6,2023-06-30,TT,Chhattisgarh,,,,1187681,14190,1173489,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
7,2023-06-30,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
8,2023-06-30,TT,Delhi,,,,2040772,26665,2014102,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
9,2023-06-30,TT,Goa,,,,263303,4014,259274,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
10,2023-06-30,TT,Gujarat,,,,1291353,11079,1280263,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
11,2023-06-30,TT,Haryana,,,,1078874,10754,1068094,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
12,2023-06-30,TT,Himachal Pradesh,,,,322820,4240,318575,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
13,2023-06-30,TT,Jammu and Kashmir,,,,482017,4792,477219,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
14,2023-06-30,TT,Jharkhand,,,,443824,5334,438490,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
15,2023-06-30,TT,Karnataka,,,,4088622,40357,4048248,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
16,2023-06-30,TT,Kerala,,,,6906981,71941,6833984,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
17,2023-06-30,TT,Ladakh,,,,29587,231,29355,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
18,2023-06-30,TT,Lakshadweep,,,,11415,52,11363,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
19,2023-06-30,TT,Maharashtra,,,,8169821,148554,8021167,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
20,2023-06-30,TT,Manipur,,,,139973,2149,137806,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
21,2023-06-30,TT,Meghalaya,,,,96953,1628,95324,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
22,2023-06-30,TT,Mizoram,,,,239543,733,238805,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
23,2023-06-30,TT,Madhya Pradesh,,,,1056351,10786,1045561,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
24,2023-06-30,TT,Nagaland,,,,36029,782,35247,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
25,2023-06-30,TT,Odisha,,,,1348267,9215,1338991,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
26,2023-06-30,TT,Puducherry,,,,177542,1981,175556,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
27,2023-06-30,TT,Punjab,,,,793625,19338,773056,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
28,2023-06-30,TT,Rajasthan,,,,1326457,9736,1316719,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
29,2023-06-30,TT,Sikkim,,,,44862,500,44356,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
30,2023-06-30,TT,Tamil Nadu,,,,3610597,38080,3572510,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
31,2023-06-30,TT,Telangana,,,,844357,4111,840229,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
32,2023-06-30,TT,Tripura,,,,108319,941,107371,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
33,2023-06-30,TT,Uttar Pradesh,,,,2145403,23706,2121622,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
34,2023-06-30,TT,Uttarakhand,,,,452540,7768,444768,,,2023-06-30 15:55:21.102807,,,,44994188,531905,44460750,932482727,2206738461
