,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,991264,347616,353285,290363,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,110957396,44704401,47578799,18674196,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,1,2,3,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67045,66748,296,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,1924584,961348,821819,141417,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746145,738108,8035,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842940,12314,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,157289994,73485554,67912267,15892173,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,1,12,13,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100689,99502,1185,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,2291370,1185696,991057,114617,https://www.icmr.gov.in/,0,0,0,166,55,66,287,4,0,7,11,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187681,1173489,14190,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,49167935,21267793,20343759,7556383,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,1580058,782353,636962,160743,https://www.icmr.gov.in/,0,0,0,166,55,66,287,1,0,7,8,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040772,2014102,26665,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,37408836,18297660,15717395,3393781,https://www.icmr.gov.in/,0,0,0,166,55,66,287,6,5,2,13,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263303,259274,4014,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
10,Gujarat,1291353,1280263,11079,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,128104996,54398288,54032513,19674195,https://www.icmr.gov.in/,0,0,0,166,55,66,287,10,1,7,18,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,1078874,1068094,10754,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,45546403,23681709,19849173,2015521,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,1,1,2,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322820,318575,4240,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482017,477219,4792,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443824,438490,5334,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,43875940,23969121,17860831,2045988,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,1,5,6,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088622,4048248,40357,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,122150577,55174608,55391536,11584433,https://www.icmr.gov.in/,0,0,0,166,55,66,287,8,7,3,18,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,6906981,6833984,71941,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,57510316,29151184,25272134,3086998,https://www.icmr.gov.in/,0,0,0,166,55,66,287,4,2,7,13,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,29587,29355,231,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,567133,238303,204114,124716,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,145313,61813,60525,22975,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8169821,8021167,148554,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,177972780,91674171,76628858,9669751,https://www.icmr.gov.in/,0,0,0,166,55,66,287,11,17,67,95,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,139973,137806,2149,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96953,95324,1628,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,2625742,1446918,1087797,91027,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239543,238805,733,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,1793298,894318,750177,148803,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056351,1045561,10786,2023-06-30,TT,44994188,531905,44460750,2023-07-02 23:20:58.984265,932482727,2023-06-29 00:00:00,0,2206711367,1027412374,951978976,227320017,133940165,60749440,59233141,13957584,https://www.icmr.gov.in/,0,0,0,166,55,66,287,0,0,0,0,0,0,0,,,1332900000,Madhya Pradesh,82232000
