,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,991263,347616,353284,290363,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339095,2324359,14733,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,110956357,44704040,47578577,18673740,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,4,2,5,11,0,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,1924518,961347,821814,141357,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,50330554,24812853,22147013,3370688,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,28,0,28,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851426,839120,12303,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,157265632,73481386,67903396,15880850,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,1,30,31,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99370,98185,1182,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,2287889,1185495,988400,113994,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177801,1163650,14146,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,49167456,21267644,20343642,7556170,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,1,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,1579676,782330,636932,160414,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007601,1981052,26523,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,37402312,18295876,15715563,3390873,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,1,2,0,3,14,8,0,,,1332900000,Delhi,19814000
9,Goa,259165,255133,4013,2023-03-09,TT,44689072,530776,44155119,2023-03-09 12:00:03.288860,919414382,2023-03-08 00:00:00,36368,2206406880,1027380088,951898325,227128467,2874286,1440022,1295704,138560,https://www.icmr.gov.in/,379,1,277,1123,700,339,2162,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
