,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-09,SK,East Sikkim,,,,,,,,2022-03-10 11:55:24.534354,,,,39098,444,38624,
1,2022-03-09,SK,North Sikkim,,,,,,,,2022-03-10 11:55:24.534354,,,,39098,444,38624,
2,2022-03-09,SK,South Sikkim,,,,,,,,2022-03-10 11:55:24.534354,,,,39098,444,38624,
3,2022-03-09,SK,West Sikkim,,,,,,,,2022-03-10 11:55:24.534354,,,,39098,444,38624,
4,2022-03-09,SK,Unknown,,,,39098,444,38624,,2022-03-10 11:55:24.534354,,,,39098,444,38624,
