Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-25,PB,Amritsar,47358,1596,45749,89227.0,1244505,432315,1676820,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Barnala,5948,244,5696,63447.0,320505,99767,420272,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Bathinda,41717,1042,40661,118489.0,616978,196832,813810,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Faridkot,13921,315,13595,23635.0,327786,124698,452484,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Fatehgarh Sahib,8874,335,8538,68436.0,352686,130984,483670,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Fazilka,20263,528,19725,63589.0,483795,127209,611004,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Ferozepur,14337,504,13823,74880.0,472426,123940,596366,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Gurdaspur,22378,800,21573,249039.0,845408,391094,1236502,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Hoshiarpur,30813,984,29818,221261.0,994947,559553,1554500,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Jalandhar,63380,1495,61855,443735.0,1422468,663396,2085864,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Kapurthala,17850,556,17288,38658.0,461077,182568,643645,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Ludhiana,87595,2106,85464,514691.0,2439230,918270,3357500,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Mansa,15606,380,15225,26878.0,368310,86632,454942,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Moga,8674,233,8432,77307.0,537549,173595,711144,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Pathankot,18797,419,18366,29112.0,423378,191660,615038,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Patiala,48924,1358,47549,273344.0,1045022,387513,1432535,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Rupnagar,12945,423,12510,97745.0,383070,178136,561206,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,S.A.S. Nagar,68805,1068,67707,41532.0,868451,395045,1263496,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Sangrur,15760,875,14881,166332.0,719339,211226,930565,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Shahid Bhagat Singh Nagar,11468,388,11080,77715.0,390065,168289,558354,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Sri Muktsar Sahib,18782,524,18257,67979.0,469688,137700,607388,602238,16553,585448,15221846.0,15776937,6052854,21829791
2021-10-25,PB,Tarn Taran,8043,380,7656,111446.0,590254,172432,762686,602238,16553,585448,15221846.0,15776937,6052854,21829791
