"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","67","153","60668","0","4509","65171","28"
"Bageshwar","0","3","33921","0","2088","36005","0"
"Chamoli","57","58","45538","0","3197","48733","15"
"Champawat","175","348","57948","0","1908","59853","56"
"Dehradun","513","326","352430","2","32846","385141","67"
"Haridwar","109","119","300363","0","13063","313396","12"
"Nainital","247","223","75235","0","11305","86470","39"
"Pauri Garhwal","109","114","88744","0","5265","94002","32"
"Pithoragarh","63","14","38782","0","2558","41328","21"
"Rudraprayag","68","41","25979","0","2702","28681","15"
"Tehri Garhwal","50","53","31990","0","2351","34334","27"
"US Nagar","60","30","130219","0","8781","138976","33"
"Uttarkashi","95","2","35508","0","1637","37143","34"
"Total","1613","1484","1277325","2","92210","1369233","379"
