Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-07,HP,Bilaspur,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,19359,96,18912,,2022-08-07 19:55:43.149651,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Chamba,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,17924,179,17435,,2022-08-07 19:55:43.149671,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,2
2022-08-07,HP,Hamirpur,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,24971,332,24138,,2022-08-07 19:55:43.149672,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Kangra,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,68672,1256,66288,,2022-08-07 19:55:43.149674,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,7
2022-08-07,HP,Kinnaur,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,4836,41,4686,,2022-08-07 19:55:43.149675,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Kullu,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,12904,163,12544,,2022-08-07 19:55:43.149677,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,2
2022-08-07,HP,Lahaul and Spiti,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,3413,18,3358,,2022-08-07 19:55:43.149678,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Mandi,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,41963,507,40637,,2022-08-07 19:55:43.149680,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,7
2022-08-07,HP,Shimla,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,38756,722,37140,,2022-08-07 19:55:43.149682,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Sirmaur,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,20781,222,20334,,2022-08-07 19:55:43.149684,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,2
2022-08-07,HP,Solan,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,31562,336,30983,,2022-08-07 19:55:43.149686,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,1
2022-08-07,HP,Una,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,19488,282,18930,,2022-08-07 19:55:43.149687,2022-08-07 17:00:00+05:30,https://twitter.com/nhm_hp,,304629,4154,295385,,20,7
