,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-27,OR,State Pool,,,,,,,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
1,2021-12-27,OR,Others,,,,,,,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
2,2021-12-27,OR,Angul,,,,43986,398,43571,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
3,2021-12-27,OR,Balangir,,,,23464,127,23322,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
4,2021-12-27,OR,Balasore,,,,41054,300,40726,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
5,2021-12-27,OR,Bargarh,,,,31178,341,30823,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
6,2021-12-27,OR,Bhadrak,,,,26607,148,26442,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
7,2021-12-27,OR,Boudh,,,,12660,112,12547,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
8,2021-12-27,OR,Cuttack,,,,95539,858,94577,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
9,2021-12-27,OR,Deogarh,,,,6672,50,6586,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
10,2021-12-27,OR,Dhenkanal,,,,20033,246,19780,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
11,2021-12-27,OR,Gajapati,,,,9754,83,9660,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
12,2021-12-27,OR,Ganjam,,,,33981,482,33477,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
13,2021-12-27,OR,Jagatsinghpur,,,,28107,319,27773,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
14,2021-12-27,OR,Jajpur,,,,44167,174,43960,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
15,2021-12-27,OR,Jharsuguda,,,,23985,179,23789,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
16,2021-12-27,OR,Kalahandi,,,,24342,212,24123,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
17,2021-12-27,OR,Kandhamal,,,,11548,83,11465,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
18,2021-12-27,OR,Kendrapara,,,,25072,254,24784,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
19,2021-12-27,OR,Kendujhar,,,,21036,174,20859,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
20,2021-12-27,OR,Khordha,,,,181357,1598,179105,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
21,2021-12-27,OR,Koraput,,,,19178,79,19099,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
22,2021-12-27,OR,Malkangiri,,,,11691,46,11639,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
23,2021-12-27,OR,Mayurbhanj,,,,41330,288,41015,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
24,2021-12-27,OR,Nabarangapur,,,,23561,84,23473,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
25,2021-12-27,OR,Nayagarh,,,,23604,211,23380,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
26,2021-12-27,OR,Nuapada,,,,22941,86,22849,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
27,2021-12-27,OR,Puri,,,,45661,461,45183,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
28,2021-12-27,OR,Rayagada,,,,20264,167,20074,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
29,2021-12-27,OR,Sambalpur,,,,32201,240,31876,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
30,2021-12-27,OR,Subarnapur,,,,13218,61,13151,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
31,2021-12-27,OR,Sundargarh,,,,62366,592,61721,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
32,2021-12-27,OR,Unknown,,,,0,0,0,,2021-12-28 11:35:26.958213,,,,1054004,8453,1044093,
