"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","29","173","62800","0","4519","67313","20"
"Bageshwar","37","39","34070","0","2088","36154","14"
"Chamoli","72","47","47104","0","3200","50302","32"
"Champawat","52","242","61209","0","1911","63117","30"
"Dehradun","358","195","362875","1","33043","395783","69"
"Haridwar","142","123","304338","2","13109","317417","38"
"Nainital","278","393","81095","4","11337","92362","45"
"Pauri Garhwal","52","58","92542","1","5272","97807","15"
"Pithoragarh","64","16","40025","0","2559","42572","30"
"Rudraprayag","33","19","26770","0","2702","29472","13"
"Tehri Garhwal","98","92","34540","0","2357","36890","14"
"US Nagar","701","265","132995","1","8794","141765","16"
"Uttarkashi","179","13","37468","0","1642","39108","39"
"Total","2095","1675","1317831","9","92533","1410062","375"
