,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Dimapur,0,0,2,,0,0,0,37,10.0,0.0,25.0,,1915.0,4220.0,0,379769,,,714 cases were recorded as Non Covid Deaths with Covid19 Positivity,14885,418,14381,,280268,207508,0,714,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,2.0
1,1,1,1,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Kiphire,0,0,0,,265,54,0,4,0.0,0.0,3.0,,1796.0,279.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,267,9,257,,19942,10332,0,1,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
2,2,2,2,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Kohima,3,0,0,,13,6,0,4,8.0,0.0,1.0,,361.0,718.0,0,270063,,,206 cases were recorded as Non Covid Deaths with Covid19 Positivity,9501,125,9360,,108427,91078,0,206,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
3,3,3,3,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Longleng,0,0,0,,0,0,0,0,0.0,0.0,0.0,,7.0,13.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,21481,16367,0,20,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
4,4,4,4,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Mokokchung,1,0,1,,305,367,0,4,1.0,0.0,4.0,,405.0,838.0,0,193171,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2377,55,2317,,70811,60641,0,69,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
5,5,5,5,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Mon,0,0,0,,213,283,0,0,0.0,0.0,0.0,,710.0,1061.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1145,,72417,54149,0,19,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
6,6,6,6,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Peren,0,0,0,,0,0,0,0,0.0,0.0,0.0,,169.0,215.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,916,,21779,14847,0,15,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
7,7,7,7,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Phek,0,0,0,,858,598,0,0,0.0,0.0,0.0,,1138.0,817.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,586,,36283,24951,0,9,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
8,8,8,8,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Tuensang,0,0,0,,315,152,0,0,0.0,0.0,1.0,,819.0,375.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1101,13,1089,,42131,30362,0,3,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
9,9,9,9,2021-12-12,NL,4,0,3,274,2059,1517,0,50,19.0,0.0,34.0,3355.0,8314.0,9411.0,0.0,Wokha,0,0,0,,5,7,0,1,0.0,0.0,0.0,,305.0,250.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,407,11,392,,36300,25737,0,16,2022-01-22T01:53:01.954298+05:30,2150000,,,1083 cases were recorded as Non Covid Deaths with Covid19 Positivity,32155,683,31354,416839,751699,563094,0,1083,2.0,0.0
