,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,East Garo Hills,0,0,0,,431,197,0,6.0,7.0,0.0,3.0,,3068.0,1694.0,0,317618,,,,1912,14,1888,,56185,34039,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
1,1,1,1,1,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,East Jaintia Hills,0,0,0,,0,0,0,2.0,3.0,0.0,2.0,,984.0,2011.0,0,122436,,,,2446,32,2410,,68531,48236,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
2,2,2,2,2,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,East Khasi Hills,17,0,7,,14,28,0,185.0,90.0,1.0,117.0,,1681.0,4988.0,0,824059,,,,41853,1002,40659,,329611,268189,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
3,3,3,3,3,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,North Garo Hills,0,0,0,,0,1,0,0.0,0.0,0.0,0.0,,722.0,1517.0,0,118325,,,,1685,8,1677,,67468,43227,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
4,4,4,4,4,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,Ri-Bhoi,0,0,0,,0,0,0,,2.0,0.0,5.0,,0.0,0.0,0,0,,,,9733,90,9641,,0,0,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
5,5,5,5,5,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,South Garo Hills,0,0,0,,7,19,0,0.0,0.0,0.0,0.0,,365.0,706.0,0,142574,,,,1218,12,1205,,48481,29116,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
6,6,6,6,6,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,South West Garo Hills,0,0,0,,0,1,0,0.0,0.0,0.0,0.0,,535.0,1026.0,0,172495,,,,1873,18,1855,,82060,56048,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
7,7,7,7,7,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,South West Khasi Hills,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,,635.0,879.0,0,110152,,,,2549,17,2532,,35278,23770,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
8,8,8,8,8,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,West Garo Hills,0,0,0,,65,18,0,-23.0,6.0,0.0,3.0,,2919.0,3854.0,0,642923,,,,9085,73,9005,,226171,158879,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
9,9,9,9,9,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,West Jaintia Hills,0,0,0,,0,0,0,6.0,1.0,0.0,1.0,,2979.0,2311.0,0,270352,,,,6823,136,6685,,92469,65514,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
10,10,10,10,10,2021-12-12,ML,17,0,8,0,613,317,0,203,114.0,1.0,134.0,,22686.0,25785.0,0.0,West Khasi Hills,0,0,1,,29,37,0,2.0,5.0,0.0,3.0,,1698.0,1939.0,0,385601,,,,5520,74,5441,,82984,54376,0,0,2021-12-13T09:21:18.093433+05:30,3224000,,,,84697,1476,82998,,1195974,849983,0,0,0.0,0
