,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Bilaspur,1,0,0,,1,6,0,23,17.0,0.0,16.0,0.0,189.0,1116.0,0,382056,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,14595,86,14487,,327421,319268,0,1,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
1,1,1,1,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Chamba,2,0,0,,14,35,0,11,3.0,0.0,9.0,0.0,390.0,2503.0,0,518844,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,13736,160,13564,,374547,355322,0,2,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
2,2,2,2,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Hamirpur,1,0,4,,0,0,0,78,46.0,2.0,79.0,0.0,255.0,746.0,0,454293,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,18000,306,17632,,383342,362796,0,1,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
3,3,3,3,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Kangra,8,0,21,,0,0,0,192,96.0,3.0,172.0,0.0,1025.0,4938.0,0,1507223,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,52114,1175,50789,,1204293,1145632,0,5,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
4,4,4,4,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Kinnaur,0,0,0,,0,0,0,5,0.0,0.0,1.0,0.0,50.0,237.0,0,84298,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3487,,80029,68697,0,0,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
5,5,5,5,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Kullu,1,0,0,,0,0,0,4,4.0,0.0,4.0,0.0,638.0,2475.0,0,437474,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,9743,158,9577,,362583,325496,0,2,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
6,6,6,6,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,0,31528,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32153,25503,0,0,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
7,7,7,7,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Mandi,0,0,5,,0,0,0,39,79.0,1.0,72.0,0.0,467.0,3515.0,0,999518,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,32018,462,31466,,792607,742975,0,0,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
8,8,8,8,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Shimla,7,0,9,,0,0,0,145,73.0,2.0,112.0,0.0,1575.0,7064.0,0,813384,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,28031,652,27274,,698418,641697,0,4,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
9,9,9,9,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Sirmaur,0,0,0,,0,0,0,4,5.0,0.0,1.0,0.0,823.0,2752.0,0,530164,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,15470,211,15254,,439121,412951,0,0,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
10,10,10,10,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Solan,8,0,17,,55,310,0,50,39.0,0.0,41.0,0.0,2357.0,16110.0,0,576670,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,23030,314,22666,,710050,602969,0,0,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
11,11,11,11,2021-12-12,HP,35,0,68,0,70,351,0,608,421.0,8.0,562.0,0,8216.0,43009.0,0.0,Una,7,0,12,,0,0,0,57,59.0,0.0,55.0,0.0,447.0,1544.0,0,521057,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,14714,262,14335,,441775,430842,0,2,2021-12-12 20:16:10,7300000,2021-12-12 19:00:00+05:30,https://twitter.com/nhm_hp,,227939,3843,223473,,5846339,5434148,0,17,0.0,0.0
