TT|2022-05-30 07:55:10.971732|GetSource|ERR|File Not Found
TT|2022-05-30 09:55:09.883321|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 09:55:22.525431|ExtractFromHTML|OK|COMPLETED
TT|2022-05-30 11:55:10.080040|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 11:55:32.914891|ExtractFromHTML|OK|COMPLETED
TT|2022-05-30 19:55:10.415333|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 19:55:25.318622|ExtractFromHTML|OK|COMPLETED
TT|2022-05-30 20:55:10.580824|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 20:55:25.858806|ExtractFromHTML|OK|COMPLETED
TT|2022-05-30 21:55:10.732331|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 21:55:26.499472|ExtractFromHTML|OK|COMPLETED
TT|2022-05-30 22:55:09.773766|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-30 22:55:25.049176|ExtractFromHTML|OK|COMPLETED
