Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-20,UP,Agra,25764,457,25303,491361.0,2122741,675909,2798650,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Aligarh,21280,108,21170,482825.0,1541122,424299,1965421,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Ambedkar Nagar,5039,152,4885,123151.0,1090943,289275,1380218,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Amethi,9970,143,9820,267014.0,979266,317312,1296578,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Amroha,16614,203,16411,254038.0,844423,230075,1074498,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Auraiya,10090,203,9887,107079.0,601988,154903,756891,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Ayodhya,16919,290,16628,376735.0,1218327,360074,1578401,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Azamgarh,17903,228,17675,12474.0,2089137,538571,2627708,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Baghpat,9131,141,8990,327192.0,671817,298046,969863,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Bahraich,11549,178,11371,308225.0,1654923,497921,2152844,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Ballia,21609,234,21375,267420.0,1380726,318016,1698742,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Balrampur,7492,138,7353,276237.0,957062,360043,1317105,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Banda,10992,158,10833,303185.0,731489,181670,913159,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Barabanki,19849,225,19624,147422.0,1506363,355561,1861924,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Bareilly,44027,377,43644,465209.0,2101942,654313,2756255,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Basti,11715,330,11385,296570.0,1142269,332978,1475247,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Bhadohi,7720,163,7556,119023.0,768321,210127,978448,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Bijnor,14794,126,14668,312985.0,1704070,518405,2222475,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Budaun,14941,98,14843,224207.0,1311392,297614,1609006,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Bulandshahr,20216,242,19973,269090.0,1615485,578203,2193688,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Chandauli,16208,356,15851,211249.0,899190,191764,1090954,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Chitrakoot,7110,79,7031,234060.0,421184,102034,523218,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Deoria,20223,220,20003,304520.0,1539521,438918,1978439,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Etah,9967,99,9868,263295.0,763424,174483,937907,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Etawah,13933,293,13640,297761.0,642715,197538,840253,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Farrukhabad,10347,194,10153,231856.0,803946,189388,993334,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Fatehpur,6813,139,6674,82928.0,1220095,343593,1563688,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Firozabad,8720,135,8584,322656.0,907099,258428,1165527,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Gautam Buddha Nagar,63346,467,62863,675396.0,1764645,904623,2669268,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Ghaziabad,55668,461,55203,712611.0,2156283,961265,3117548,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Ghazipur,21641,282,21357,265737.0,1648857,432415,2081272,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Gonda,12282,266,12016,241234.0,1562130,476630,2038760,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Gorakhpur,59437,848,58582,480536.0,2285171,775635,3060806,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Hamirpur,5232,102,5130,240382.0,537057,159161,696218,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Hapur,12637,217,12418,299725.0,632418,223522,855940,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Hardoi,13755,349,13406,224784.0,1794200,435022,2229222,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Hathras,2920,43,2877,260525.0,677497,196464,873961,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Jalaun,11685,202,11482,221719.0,791530,215243,1006773,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Jaunpur,22584,235,22347,322824.0,2117394,562211,2679605,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Jhansi,36555,663,35892,312540.0,1108203,330761,1438964,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Kannauj,9231,114,9115,124019.0,710091,189868,899959,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Kanpur Dehat,6197,110,6087,344697.0,869532,230477,1100009,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Kanpur Nagar,82928,1905,81023,685820.0,2137462,758311,2895773,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Kasganj,4250,53,4197,271969.0,593452,125440,718892,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
2021-10-20,UP,Kaushambi,4423,70,4353,207064.0,703316,176813,880129,1710058,22898,1687048,81649962.0,94104896,27830874,121935770
