,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,991263,347616,353284,290363,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339088,2324353,14733,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,110956117,44703942,47578505,18673670,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,8,10,2,20,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,1924518,961347,821814,141357,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,50328050,24812706,22145298,3370046,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,12,211,154,377,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851421,839116,12303,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,157260127,73480455,67901507,15878165,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,126,149,218,493,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99364,98180,1182,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,2286976,1185447,987665,113864,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,3,105,4,112,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177789,1163636,14146,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,49167395,21267624,20343625,7556146,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,7,3,3,13,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,1579633,782321,636926,160386,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,0,2,7,9,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007485,1980947,26523,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,37400461,18295588,15715077,3389796,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,32,50,129,211,6,7,0,,,1332900000,Delhi,19814000
9,Goa,259146,255120,4013,2023-02-25,TT,44685799,530764,44152945,2023-02-25 14:00:02.872830,918430624,2023-02-24 00:00:00,106126,2206347926,1027372072,951876828,227099026,2874249,1440016,1295696,138537,https://www.icmr.gov.in/,180,0,106,3168,2432,806,6406,0,0,0,0,1,1,0,,,1332900000,Goa,1540000
