,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-20,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
1,2023-02-20,TT,Andhra Pradesh,,,,2339086,14733,2324353,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
2,2023-02-20,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
3,2023-02-20,TT,Assam,,,,746100,8035,738065,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
4,2023-02-20,TT,Bihar,,,,851420,12303,839114,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
5,2023-02-20,TT,Chandigarh,,,,99363,1181,98180,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
6,2023-02-20,TT,Chhattisgarh,,,,1177782,14146,1163636,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
7,2023-02-20,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
8,2023-02-20,TT,Delhi,,,,2007458,26522,1980917,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
9,2023-02-20,TT,Goa,,,,259137,4013,255118,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
10,2023-02-20,TT,Gujarat,,,,1277673,11046,1266620,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
11,2023-02-20,TT,Haryana,,,,1056709,10714,1045959,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
12,2023-02-20,TT,Himachal Pradesh,,,,312721,4213,308501,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
13,2023-02-20,TT,Jammu and Kashmir,,,,479479,4785,474672,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
14,2023-02-20,TT,Jharkhand,,,,442577,5331,437243,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
15,2023-02-20,TT,Karnataka,,,,4073427,40310,4032930,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
16,2023-02-20,TT,Kerala,,,,6830375,71581,6757546,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
17,2023-02-20,TT,Ladakh,,,,29422,231,29191,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
18,2023-02-20,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
19,2023-02-20,TT,Maharashtra,,,,8137398,148421,7988870,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
20,2023-02-20,TT,Manipur,,,,139924,2149,137775,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
21,2023-02-20,TT,Meghalaya,,,,96787,1625,95162,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
22,2023-02-20,TT,Mizoram,,,,238964,726,238238,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
23,2023-02-20,TT,Madhya Pradesh,,,,1054944,10777,1044166,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
24,2023-02-20,TT,Nagaland,,,,35988,782,35206,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
25,2023-02-20,TT,Odisha,,,,1336695,9205,1327407,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
26,2023-02-20,TT,Puducherry,,,,175780,1975,173772,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
27,2023-02-20,TT,Punjab,,,,784402,19289,765095,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
28,2023-02-20,TT,Rajasthan,,,,1315597,9654,1305936,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
29,2023-02-20,TT,Sikkim,,,,44323,499,43824,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
30,2023-02-20,TT,Tamil Nadu,,,,3594772,38049,3556679,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
31,2023-02-20,TT,Telangana,,,,841581,4111,837438,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
32,2023-02-20,TT,Tripura,,,,108034,940,107094,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
33,2023-02-20,TT,Uttar Pradesh,,,,2128197,23648,2104536,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
34,2023-02-20,TT,Uttarakhand,,,,449469,7753,441712,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
35,2023-02-20,TT,West Bengal,,,,2118805,21533,2097238,,,2023-02-20 17:55:26.088269,,,,44685037,530761,44152360,917870730,2206340003
