"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","184","96","58057","0","4495","62546","39"
"Bageshwar","111","127","33368","0","2087","35451","188"
"Chamoli","227","115","43060","1","3195","46253","123"
"Champawat","881","36","53368","1","1902","55267","128"
"Dehradun","1002","1065","340813","6","32788","373466","57"
"Haridwar","455","544","294564","2","12972","307506","384"
"Nainital","373","389","70472","2","11294","81696","235"
"Pauri Garhwal","388","483","84448","2","5256","89697","145"
"Pithoragarh","317","22","36417","0","2556","38961","168"
"Rudraprayag","111","184","24665","0","2698","27363","174"
"Tehri Garhwal","209","108","29422","0","2348","31763","257"
"US Nagar","633","810","125380","0","8778","134134","827"
"Uttarkashi","251","390","32642","0","1636","34276","468"
"Total","5142","4369","1226676","14","92005","1318379","3193"
