,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,991264,347616,353285,290363,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325940,14733,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,110957419,44704406,47578799,18674214,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,1924584,961348,821819,141417,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738113,8035,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,157290576,73485559,67912307,15892710,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,2,18,20,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99506,1185,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,2291495,1185759,991067,114669,https://www.icmr.gov.in/,49,0,38,276,139,84,499,5,0,2,7,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187689,1173496,14190,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,1580060,782353,636962,160745,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040810,2014138,26665,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,37409048,18297739,15717446,3393863,https://www.icmr.gov.in/,49,0,38,276,139,84,499,4,1,4,9,1,1,0,,,1332900000,Delhi,19814000
9,Goa,263319,259301,4014,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,0,0,0,2,1,0,,,1332900000,Goa,1540000
10,Gujarat,1291361,1280273,11079,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,128105077,54398327,54032538,19674212,https://www.icmr.gov.in/,49,0,38,276,139,84,499,1,0,0,1,1,0,0,,,1332900000,Gujarat,67936000
11,Haryana,1078881,1068101,10754,2023-07-19,TT,44995004,531915,44461625,2023-07-19 14:00:03.129913,933354420,2023-07-18 00:00:00,45220,2206721525,1027413887,951980723,227326915,45546534,23681756,19849211,2015567,https://www.icmr.gov.in/,49,0,38,276,139,84,499,0,1,3,4,1,0,0,,,1332900000,Haryana,28672000
