,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-02-19,TN,Railway Quarantine,,,,,,,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
1,2022-02-19,TN,Airport Quarantine,,,,,,,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
2,2022-02-19,TN,Other State,,,,,,,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
3,2022-02-19,TN,Ariyalur,,,,19864,267,19470,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
4,2022-02-19,TN,Chengalpattu,,,,234322,2654,230116,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
5,2022-02-19,TN,Chennai,,,,748349,9053,735613,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
6,2022-02-19,TN,Coimbatore,,,,328564,2609,322766,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
7,2022-02-19,TN,Cuddalore,,,,74106,893,72847,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
8,2022-02-19,TN,Dharmapuri,,,,36100,283,35607,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
9,2022-02-19,TN,Dindigul,,,,37426,665,36616,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
10,2022-02-19,TN,Erode,,,,132326,733,130452,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
11,2022-02-19,TN,Kallakurichi,,,,36491,215,36111,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
12,2022-02-19,TN,Kancheepuram,,,,94131,1302,92338,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
13,2022-02-19,TN,Kanyakumari,,,,86015,1084,84109,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
14,2022-02-19,TN,Karur,,,,29688,372,29106,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
15,2022-02-19,TN,Krishnagiri,,,,59489,370,58712,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
16,2022-02-19,TN,Madurai,,,,90921,1235,89479,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
17,2022-02-19,TN,Nagapattinam,,,,25396,374,24818,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
18,2022-02-19,TN,Namakkal,,,,67804,533,66686,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
19,2022-02-19,TN,Nilgiris,,,,41785,226,41183,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
20,2022-02-19,TN,Perambalur,,,,14442,249,14143,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
21,2022-02-19,TN,Pudukkottai,,,,34405,426,33797,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
22,2022-02-19,TN,Ramanathapuram,,,,24629,367,24159,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
23,2022-02-19,TN,Ranipet,,,,53856,787,52846,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
24,2022-02-19,TN,Salem,,,,127066,1760,124285,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
25,2022-02-19,TN,Sivaganga,,,,23715,219,23316,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
26,2022-02-19,TN,Tenkasi,,,,32709,490,32173,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
27,2022-02-19,TN,Thanjavur,,,,91972,1037,90395,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
28,2022-02-19,TN,Theni,,,,50572,532,49893,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
29,2022-02-19,TN,Thiruvallur,,,,147050,1935,144195,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
30,2022-02-19,TN,Thiruvarur,,,,47920,471,47105,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
31,2022-02-19,TN,Thoothukkudi,,,,64875,445,64268,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
32,2022-02-19,TN,Tiruchirappalli,,,,94694,1159,92834,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
33,2022-02-19,TN,Tirunelveli,,,,62678,445,61958,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
34,2022-02-19,TN,Tirupathur,,,,35702,633,34982,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
35,2022-02-19,TN,Tiruppur,,,,129594,1051,127649,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
36,2022-02-19,TN,Tiruvannamalai,,,,66690,684,65650,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
37,2022-02-19,TN,Vellore,,,,57114,1162,55805,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
38,2022-02-19,TN,Viluppuram,,,,54491,366,53919,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
39,2022-02-19,TN,Virudhunagar,,,,56734,554,56007,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
40,2022-02-19,TN,Mayiladuthurai,,,,26471,328,26104,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
41,2022-02-19,TN,Unknown,,,,1051,7,3561,,2022-02-20 11:57:39.516358,,,,3443980,37977,3387839,63728093
