,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,991264,347616,353285,290363,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325940,14733,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,110957422,44704409,47578799,18674214,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,1924584,961348,821819,141417,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,2,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,157290762,73485575,67912311,15892876,https://www.icmr.gov.in/,21,0,36,267,106,80,453,14,3,41,58,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99506,1185,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,2291551,1185778,991084,114689,https://www.icmr.gov.in/,21,0,36,267,106,80,453,2,1,4,7,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187690,1173499,14190,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,1580060,782353,636962,160745,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040815,2014145,26665,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,37409073,18297747,15717454,3393872,https://www.icmr.gov.in/,21,0,36,267,106,80,453,1,0,0,1,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263328,259303,4014,2023-07-25,TT,44995332,531915,44461968,2023-07-25 18:00:03.780434,933587219,2023-07-24 00:00:00,47533,2206723813,1027414316,951981384,227328113,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,21,0,36,267,106,80,453,0,0,0,0,3,1,0,,,1332900000,Goa,1540000
