"","","","","","","","","","",""
"","","","","","","","","","",""
"","istrictwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","41179","0","40807","3","0","369","0"
"","2","Ballari","5","117215","6","115381","47","0","1785","2"
"","3","Belagavi","3","101668","3","100618","42","0","1006","2"
"","4","Bengaluru Rural","1","80305","11","79376","19","0","910","0"
"","5","Bengaluru urban","140","1870254","227","1850857","2410","0","16986","1"
"","6","Bidar","0","30031","0","29605","2","0","420","4"
"","7","Chamarajanagara","0","44322","7","43767","16","0","528","11"
"","8","Chikkaballapura","1","56082","0","55573","46","0","462","1"
"","9","Chikkamagaluru","0","58035","10","57608","20","0","407","0"
"","10","Chitradurga","0","46548","1","46297","10","0","241","0"
"","11","Dakshina Kannada","5","136953","12","135035","58","0","1850","10"
"","12","Davanagere","1","58142","1","57505","9","0","628","0"
"","13","Dharwada","3","86143","15","84708","22","0","1406","7"
"","14","Gadag","0","30685","0","30344","2","0","339","0"
"","15","Hassana","3","145647","17","144291","46","0","1308","2"
"","16","Haveri","0","27159","3","26483","2","0","674","0"
"","17","Kalaburagi","4","77498","2","76574","37","0","887","0"
"","18","Kodagu","21","50501","29","50020","127","0","353","1"
"","19","Kolara","2","64076","8","63389","20","0","667","0"
"","20","Koppala","0","41561","0","41012","5","0","544","0"
"","21  Mandya","","4","102366","9","101631","23","0","712","0"
"","22  Mysuru","","6","233407","18","230702","135","0","2570","0"
"","23","Raichuru","3","46275","5","45885","21","0","369","0"
"","24","Ramanagara","40","30888","9","30311","229","0","348","0"
"","25","Shivamogga","0","84525","6","83263","120","0","1141","1"
"","26","Tumakuru","0","160799","6","159543","34","0","1222","0"
"","27","Udupi","10","96281","11","95698","33","0","550","0"
"","28","Uttara Kannada","1","71920","15","71082","22","0","816","0"
"","29","Vijayapura","0","41194","0","40664","8","0","522","0"
"","30","Yadagiri","0","30021","0","29810","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","253","4061716","431","4017872","3568","0","40234","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 19-09-2022 
Page 5 of 7","","","","","","","","","",""
