,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10729,10592,129,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,990015,347536,352905,289574,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,2,2,10,14,2,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338728,2323857,14733,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,110325413,44699121,47567777,18058515,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,95,102,8053,8250,19,22,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66869,66568,296,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,1886948,958664,817504,110780,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,23,52,467,542,1,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,745933,735201,8035,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,50122398,24794482,22061360,3266556,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,343,1149,1931,3423,15,25,0,,,1332900000,Assam,34293000
4,Bihar,850965,838493,12302,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,156398910,73392588,67639704,15366618,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,2860,10771,23408,37039,15,36,0,,,1332900000,Bihar,119520000
5,Chandigarh,99280,98072,1181,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,2278875,1184617,984268,109990,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,3,11,18,32,6,5,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177270,1162761,14139,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,48899615,21256120,20267390,7376105,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,1218,4949,4671,10838,49,60,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,1574069,781903,634699,157467,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,102,894,82,1078,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2005211,1978217,26506,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,37311349,18286659,15696782,3327908,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,109,260,932,1301,107,119,0,,,1332900000,Delhi,19814000
9,Goa,258533,254449,3967,2022-10-20,TT,44636517,528943,44082064,2022-10-20 17:03:46.296217,899439208,2022-10-19 00:00:00,251515,2194629624,1026751930,949720468,218157226,2869581,1439562,1294439,135580,https://www.icmr.gov.in/,2141,20,2579,344668,97010,28925,470603,12,49,91,152,20,39,0,,,1332900000,Goa,1540000
