,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-05-18,PB,Ludhiana,,,,109919,2280,107613,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
2,2022-05-18,PB,S.A.S. Nagar,,,,95950,1148,94747,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
3,2022-05-18,PB,Jalandhar,,,,78369,1578,76784,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
4,2022-05-18,PB,Patiala,,,,62231,1458,60770,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
5,2022-05-18,PB,Amritsar,,,,59452,1682,57761,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
6,2022-05-18,PB,Bathinda,,,,50907,1088,49811,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
7,2022-05-18,PB,Hoshiarpur,,,,40889,1096,39790,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
8,2022-05-18,PB,Gurdaspur,,,,26956,865,26088,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
9,2022-05-18,PB,Pathankot,,,,24568,495,24071,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
10,2022-05-18,PB,Fazilka,,,,23415,545,22868,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
11,2022-05-18,PB,Sri Muktsar Sahib,,,,22560,539,22021,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
12,2022-05-18,PB,Kapurthala,,,,22064,583,21475,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
13,2022-05-18,PB,Rupnagar,,,,17958,455,17500,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
14,2022-05-18,PB,Ferozepur,,,,17911,537,17370,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
15,2022-05-18,PB,Mansa,,,,17232,392,16839,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
16,2022-05-18,PB,Faridkot,,,,16806,338,16466,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
17,2022-05-18,PB,Sangrur,,,,14308,735,13573,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
18,2022-05-18,PB,Shahid Bhagat Singh Nagar,,,,13421,409,13012,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
19,2022-05-18,PB,Fatehgarh Sahib,,,,11842,354,11487,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
20,2022-05-18,PB,Moga,,,,10991,255,10735,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
21,2022-05-18,PB,Tarn Taran,,,,10903,394,10507,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
22,2022-05-18,PB,Barnala,,,,7504,349,7155,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
23,2022-05-18,PB,Malerkotla,,,,3967,176,3791,,2022-05-26T17:29:24.613659+05:30,,,,760123,17751,742234,19453115,0,0
