Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-21,HP,Bilaspur,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18513,95,18290,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,1
2022-07-21,HP,Chamba,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,17099,177,16540,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,2
2022-07-21,HP,Hamirpur,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,23881,330,23317,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,1
2022-07-21,HP,Kangra,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,65797,1249,63783,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,7
2022-07-21,HP,Kinnaur,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,4610,41,4506,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,0
2022-07-21,HP,Kullu,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,12358,163,12017,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,2
2022-07-21,HP,Lahaul and Spiti,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,3318,18,3254,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,0
2022-07-21,HP,Mandi,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,39745,505,38717,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,0
2022-07-21,HP,Shimla,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,36742,718,35490,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,4
2022-07-21,HP,Sirmaur,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,20295,221,19832,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,0
2022-07-21,HP,Solan,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,30991,336,30538,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,0
2022-07-21,HP,Una,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18918,280,18508,,2022-07-21 19:55:39.796673,2022-07-21 17:00:00+05:30,https://twitter.com/nhm_hp,,292266,4133,284792,,19,2
