Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,East Garo Hills,2,0,0,,0,2,13,1,4.0,0.0,1.0,,25.0,42.0,45.0,317618,,,,2056,18,2034,,73945,47359,1227,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,East Jaintia Hills,1,0,0,,53,19,14,0,1.0,0.0,1.0,,82.0,134.0,63.0,122436,,,,2629,38,2589,,77767,60573,3310,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,East Khasi Hills,12,0,10,,54,118,60,67,106.0,0.0,56.0,,341.0,589.0,579.0,824059,,,,47386,1075,46186,,387372,327390,26485,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,Eastern West Khasi Hills,0,0,0,,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,142,8,134,,0,0,0,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,North Garo Hills,0,0,1,,5,22,23,0,7.0,0.0,3.0,,25.0,83.0,55.0,118325,,,,1890,9,1875,,82941,55939,1226,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,Ri-Bhoi,5,0,0,,0,0,0,10,50.0,0.0,19.0,,0.0,0.0,0.0,0,,,,10429,99,10274,,0,0,0,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,South Garo Hills,3,0,1,,10,12,5,0,6.0,0.0,1.0,,10.0,33.0,56.0,142574,,,,1350,13,1331,,56868,36085,1791,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,South West Garo Hills,0,0,1,,10,35,72,1,14.0,0.0,3.0,,96.0,282.0,220.0,172495,,,,2111,20,2078,,103333,72750,2688,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,South West Khasi Hills,0,0,0,,0,0,0,0,0.0,0.0,0.0,,57.0,65.0,33.0,110152,,,,2701,20,2681,,39977,28683,451,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,West Garo Hills,36,0,6,,85,98,200,20,171.0,0.0,26.0,,364.0,564.0,533.0,642923,,,,11010,80,10732,,267299,195104,9007,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,West Jaintia Hills,0,0,1,,92,111,20,2,10.0,0.0,5.0,,268.0,317.0,71.0,270352,,,,7209,139,7062,,112177,83047,1811,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
2022-07-21,ML,61,2,20,0,442,485,510,102,373.0,2.0,115.0,,1624.0,2584.0,2020.0,West Khasi Hills,2,2,0,,7,18,19,0,4.0,2.0,0.0,,87.0,188.0,123.0,385601,,,,5659,78,5579,,100685,71367,1307,0,2022-07-22T11:59:33.019160+05:30,3224000,,,,94572,1597,92555,,1432891,1067760,51909,0,0.0,0.0
