Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-23,MP,Agar Malwa,3303,68,3235,,423877,111838,535715,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Alirajpur,3505,48,3453,,368633,106412,475045,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Anuppur,9238,89,9140,3424.0,480217,146086,626303,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Ashoknagar,3670,57,3613,55792.0,548817,168557,717374,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Balaghat,9098,64,9017,9654.0,1262335,477883,1740218,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Barwani,8366,90,8267,41588.0,787172,208294,995466,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Betul,12904,277,12590,68036.0,1040552,311401,1351953,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Bhind,2995,32,2960,44395.0,1032799,320104,1352903,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Bhopal,123512,972,122121,245166.0,2008748,1129345,3138093,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Burhanpur,2568,39,2529,13040.0,492808,214239,707047,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Chhatarpur,7609,91,7506,50518.0,1090484,308086,1398570,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Chhindwara,6732,120,6612,79090.0,1619686,498189,2117875,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Damoh,8120,186,7841,16564.0,840232,273918,1114150,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Datia,6959,78,6874,40322.0,558270,250532,808802,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Dewas,7723,51,7672,96155.0,1003455,454135,1457590,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Dhar,12565,130,12388,62597.0,1366147,451702,1817849,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Dindori,4623,29,4588,3557.0,480018,164693,644711,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Guna,5132,44,5085,40229.0,817979,250838,1068817,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Gwalior,53104,633,52427,206696.0,1442844,688465,2131309,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Harda,5055,96,4954,36708.0,393566,134472,528038,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Hoshangabad,10684,99,10570,46294.0,864067,330406,1194473,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Indore,153190,1391,151410,780266.0,2946755,1683206,4629961,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Jabalpur,50776,670,49896,293923.0,1950958,938678,2889636,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Jhabua,7690,64,7619,52146.0,603901,164059,767960,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Katni,9366,120,9242,56828.0,862333,262604,1124937,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Khandwa,4044,94,3946,17090.0,861994,296506,1158500,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Khargone,13970,239,13716,38413.0,1144387,378115,1522502,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Mandla,5188,25,5159,,682565,188197,870762,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Mandsaur,8637,84,8552,52733.0,945999,293317,1239316,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Morena,8236,95,8135,90967.0,1292819,469606,1762425,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Narsinghpur,11203,81,11115,90600.0,801949,283645,1085594,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Neemuch,7926,84,7828,57292.0,578511,211033,789544,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Niwari,3715,48,3654,22574.0,,,,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Panna,7331,63,7250,,598042,148974,747016,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Raigarh,1,0,0,,,,,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Raisen,9238,194,9030,44343.0,883914,310762,1194676,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Rajgarh,8728,172,8490,46604.0,1023090,408492,1431582,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Ratlam,17860,385,17438,51736.0,1024512,406765,1431277,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Rewa,16433,155,16270,22690.0,1633022,568125,2201147,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Sagar,16619,390,16154,64801.0,1556885,699739,2256624,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Satna,11965,133,11829,28159.0,1529047,440011,1969058,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Sehore,10136,73,10057,45061.0,906704,363738,1270442,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Seoni,6775,28,6739,15024.0,943389,303614,1247003,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Shahdol,10085,118,9958,18177.0,722319,311328,1033647,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Shajapur,6349,74,6273,56805.0,618329,227131,845460,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Sheopur,4000,78,3919,31449.0,411825,123126,534951,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Shivpuri,12398,125,12261,47270.0,1106893,352786,1459679,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Sidhi,9219,87,9132,4660.0,677939,207159,885098,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Singrauli,8800,82,8706,,737231,203531,940762,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Tikamgarh,6863,114,6742,43011.0,916232,269109,1185341,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Ujjain,18902,172,18720,31631.0,1447898,770659,2218557,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Umaria,6294,63,6224,54811.0,454519,168347,622866,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Unknown,1416,1492,1555,,,,,792740,10523,782138,19782872.0,49760721,18774618,68535339
2021-10-23,MP,Vidisha,11922,237,11677,65935.0,974054,322661,1296715,792740,10523,782138,19782872.0,49760721,18774618,68535339
