Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Anjaw,0,0,0,,0,0,8,0,0.0,0.0,0.0,,1.0,17.0,62.0,21089,,,,1165,3,1142,,14236,11896,2279,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Changlang,0,0,0,,0,0,0,0,0.0,0.0,0.0,,44.0,119.0,71.0,147951,,,,4302,22,4247,,111761,93291,5380,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,East Kameng,0,0,0,,0,0,0,0,0.0,0.0,0.0,,7.0,9.0,129.0,78413,,,,1215,0,1215,,29167,26744,5380,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,East Siang,0,0,0,,0,4,2,0,0.0,0.0,0.0,,2.0,38.0,17.0,99019,,,,3743,18,3679,,68580,59169,3658,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Kamle,0,0,0,,0,0,0,0,0.0,0.0,0.0,,2.0,21.0,6.0,22256,,,,599,0,591,,9093,6525,1067,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Kra Daadi,0,0,0,,4,8,53,0,0.0,0.0,0.0,,10.0,30.0,149.0,0,,,,273,0,270,,7426,4954,609,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Kurung Kumey,0,0,0,,0,1,6,0,0.0,0.0,0.0,,20.0,14.0,104.0,89717,,,,528,1,525,,12579,9301,658,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Lepa Rada,0,0,0,,9,28,113,0,0.0,0.0,0.0,,12.0,78.0,181.0,0,,,,1072,3,1053,,15520,13209,2168,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Lohit,0,0,0,,12,25,0,0,0.0,0.0,0.0,,18.0,44.0,198.0,145538,,,,3581,29,3515,,40255,36497,4467,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
2022-09-06,AR,17,0,6,0,69,242,505,138,56.0,0.0,85.0,0.0,624.0,1254.0,3567.0,Longding,0,0,0,,0,0,0,0,0.0,0.0,0.0,,53.0,78.0,6.0,60000,,,,940,2,934,,27629,16315,1443,0,2022-09-07 11:55:26.740310,1504000,,,There could be a spike in the Delta Values as the last published data at the district level for Arunachal Pradesh is 2022-09-04,66738,296,66394,1269638,956324,809959,94745,0,0.0,0.0
