,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10615,10478,129,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,959103,347045,351983,260075,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,73,147,4763,4983,2,5,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2337260,2322014,14733,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,106684241,44684144,47547138,14452959,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,911,1890,410778,413579,19,60,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66721,66388,296,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,1860212,956255,809717,94240,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,156,280,1277,1713,13,24,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,744756,733904,8033,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,49777374,24740899,21970869,3065606,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,2003,4094,20710,26807,53,83,1,,,1332900000,Assam,34293000
4,Bihar,848883,835869,12297,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,152030575,73044630,66466715,12519230,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,32243,99324,221164,352731,121,57,2,,,1332900000,Bihar,119520000
5,Chandigarh,98950,97561,1181,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,2267330,1184002,982317,101011,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,85,219,1130,1434,17,19,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1174256,1159323,14114,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,46966190,21180222,20015432,5770536,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,4414,18923,108372,131709,126,27,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11580,11571,4,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,1559209,780922,631307,146980,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,59,162,2576,2797,2,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2000750,1973249,26481,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,36707807,18250331,15578083,2879393,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,3350,8743,44337,56430,109,257,4,,,1332900000,Delhi,19814000
9,Goa,256562,252028,3964,2022-09-06,TT,44464284,528030,43886496,2022-09-06 13:47:41.345727,887746764,2022-09-05 00:00:00,367490,2137299864,1024948817,943737695,168613352,2857590,1438591,1291901,127098,https://www.icmr.gov.in/,4417,23,6032,1617580,155861,48943,1822384,47,118,588,753,52,72,1,,,1332900000,Goa,1540000
