,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Amritsar,1,0,1,,2311,4667,0,4,7.0,0.0,6.0,,12921.0,25035.0,0,2490891,,,,47452,1599,45847,,1432155,731511,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
1,1,1,1,1,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Barnala,0,0,0,,17,72,0,0,2.0,0.0,0.0,,381.0,3193.0,0,596294,,,,5958,244,5705,,356553,162764,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
2,2,2,2,2,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Bathinda,0,0,0,,732,1761,0,20,3.0,0.0,19.0,,6517.0,17897.0,0,1388859,,,,41817,1047,40763,,672556,308942,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
3,3,3,3,3,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Faridkot,0,0,0,,296,953,0,3,3.0,0.0,3.0,,2219.0,7471.0,0,618008,,,,13959,320,13635,,349546,189662,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
4,4,4,4,4,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Fatehgarh Sahib,0,0,0,,293,950,0,2,5.0,1.0,1.0,,2989.0,13205.0,0,599814,,,,8913,338,8569,,371589,198648,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
5,5,5,5,5,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Fazilka,0,0,0,,231,610,0,0,4.0,1.0,0.0,,7169.0,17313.0,0,1180483,,,,20287,531,19752,,561006,261697,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
6,6,6,6,6,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Ferozepur,0,0,5,,228,700,0,62,3.0,0.0,21.0,,3208.0,10723.0,0,2026831,,,,14481,504,13971,,510456,212277,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
7,7,7,7,7,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Gurdaspur,1,0,1,,443,1078,0,4,2.0,0.0,6.0,,2757.0,7203.0,0,2299026,,,,22419,803,21612,,967944,634613,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
8,8,8,8,8,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Hoshiarpur,3,0,4,,364,1406,0,21,25.0,2.0,29.0,,1646.0,8072.0,0,1582793,,,,31022,997,29995,,1039417,720850,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
9,9,9,9,9,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Jalandhar,17,0,1,,826,3947,0,17,48.0,1.0,13.0,,4373.0,24119.0,0,2181753,,,,63591,1501,62032,,1496073,947203,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
10,10,10,10,10,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Kapurthala,0,0,0,,412,1873,0,4,16.0,0.0,6.0,,1883.0,10221.0,0,817668,,,,17907,556,17320,,495388,295566,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
11,11,11,11,11,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Ludhiana,2,0,0,,1286,4122,0,24,28.0,0.0,22.0,,9388.0,33238.0,0,3487882,,,,87743,2116,85591,,2599021,1260923,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
12,12,12,12,12,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Mansa,0,0,0,,179,425,0,0,1.0,0.0,0.0,,2715.0,10659.0,0,768808,,,,15612,381,15229,,400267,167541,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
13,13,13,13,13,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Moga,0,0,0,,128,659,0,0,1.0,0.0,0.0,,4395.0,21884.0,0,992289,,,,8685,234,8450,,577469,308522,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
14,14,14,14,14,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Pathankot,5,0,4,,275,1193,0,14,30.0,3.0,18.0,,1511.0,8508.0,0,626154,,,,19029,433,18559,,440664,285340,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
15,15,15,15,15,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Patiala,5,0,1,,755,2520,0,17,21.0,0.0,15.0,,4159.0,16475.0,0,2892282,,,,49027,1362,47639,,1093285,527187,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
16,16,16,16,16,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Rupnagar,1,0,1,,191,725,0,9,3.0,1.0,8.0,,1129.0,6380.0,0,683349,,,,13010,428,12578,,399694,249923,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
17,17,17,17,17,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,S.A.S. Nagar,4,0,2,,1054,2828,0,55,31.0,1.0,38.0,,4985.0,14827.0,0,986147,,,,69081,1074,67962,,912286,515370,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
18,18,18,18,18,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Sangrur,1,0,0,,361,1038,0,0,4.0,0.0,5.0,,3100.0,9239.0,0,1654408,,,,15772,875,14895,,786520,325627,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
19,19,19,19,19,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Shahid Bhagat Singh Nagar,1,0,0,,33,260,0,2,3.0,0.0,3.0,,702.0,6927.0,0,614362,,,,11482,388,11087,,403911,261039,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
20,20,20,20,20,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Sri Muktsar Sahib,0,0,0,,155,683,0,2,1.0,0.0,3.0,,1544.0,6562.0,0,902702,,,,18807,524,18282,,488728,192985,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
21,21,21,21,21,2021-12-24,PB,41,0,20,20701,10724,33089,0,264,241.0,10.0,221.0,146897.0,80596.0,283360.0,0.0,Tarn Taran,0,0,0,,154,619,0,4,0.0,0.0,5.0,,905.0,4209.0,0,1120070,,,,8079,381,7689,,632348,259877,0,0,2022-01-03T00:03:32.756499+05:30,29859000,,,,604133,16636,587162,16729068,16986876,9018067,0,0,0.0,0
