,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,East Garo Hills,0.0,0.0,0.0,,42.0,0.0,0,4.0,4.0,1.0,5.0,,1464.0,622.0,0,317618,,,,1918.0,15.0,1897.0,,61148,35891,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
1,1,1,1,1,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,East Jaintia Hills,0.0,0.0,0.0,,0.0,0.0,0,4.0,2.0,0.0,3.0,,688.0,1144.0,0,122436,,,,2448.0,32.0,2414.0,,69648,50598,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
2,2,2,2,2,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,East Khasi Hills,0.0,0.0,0.0,,29.0,145.0,0,88.0,21.0,2.0,58.0,,989.0,2661.0,0,824059,,,,41905.0,1006.0,40842.0,,334432,275194,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
3,3,3,3,3,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,North Garo Hills,0.0,0.0,0.0,,0.0,0.0,0,0.0,1.0,0.0,0.0,,1162.0,935.0,0,118325,,,,1686.0,8.0,1677.0,,68954,45077,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
4,4,4,4,4,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,Ribhoi,,,,,,,0,2.0,,,,,,,0,258380,,,,,,,,114130,72725,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,,0
5,5,5,5,5,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,South Garo Hills,0.0,0.0,0.0,,0.0,0.0,0,1.0,0.0,0.0,0.0,,110.0,135.0,0,142574,,,,1218.0,12.0,1206.0,,48762,29512,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
6,6,6,6,6,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,South West Garo Hills,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,,107.0,192.0,0,172495,,,,1873.0,18.0,1855.0,,86124,58152,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
7,7,7,7,7,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,South West Khasi Hills,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,,193.0,170.0,0,110152,,,,2550.0,17.0,2532.0,,35895,24724,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
8,8,8,8,8,2021-12-24,ML,,,,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,Unknown,,,,,,,0,3.0,,,,,,,0,0,,,,8.0,1.0,10.0,,0,0,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,,0
9,9,9,9,9,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,West Garo Hills,0.0,0.0,0.0,,4.0,13.0,0,2.0,1.0,0.0,6.0,,510.0,956.0,0,642923,,,,9089.0,73.0,9012.0,,229418,162852,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
10,10,10,10,10,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,108.0,43.0,4.0,88.0,,7928.0,9780.0,0.0,West Jaintia Hills,0.0,0.0,0.0,,18.0,12.0,0,4.0,0.0,0.0,2.0,,1312.0,1327.0,0,270352,,,,6824.0,136.0,6688.0,,97715,69558,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
11,11,11,11,11,2021-12-24,ML,8.0,1.0,10.0,0,126,175,0,,43.0,4.0,88.0,,7928.0,9780.0,0.0,West Khasi Hills,0.0,0.0,0.0,,33.0,5.0,0,,0.0,0.0,3.0,,903.0,1098.0,0,385601,,,,5520.0,74.0,5446.0,,85923,57148,0,0,2021-12-25 11:46:52.647657,3224000,,,,84781,1482,83222,,1232149,881431,0,0,0.0,0
