,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2021-12-24,TT,Andaman and Nicobar Islands,,,,7708,129,7573,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
1,2021-12-24,TT,Andhra Pradesh,,,,2076212,14486,2060400,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
2,2021-12-24,TT,Arunachal Pradesh,,,,55328,280,55030,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
3,2021-12-24,TT,Assam,,,,619932,6153,611530,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
4,2021-12-24,TT,Bihar,,,,726405,12094,714228,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
5,2021-12-24,TT,Chandigarh,,,,65742,1078,64567,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
6,2021-12-24,TT,Chhattisgarh,,,,1007517,13596,993619,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
7,2021-12-24,TT,Dadra and Nagar Haveli and Daman and Diu,,,,10691,4,10684,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
8,2021-12-24,TT,Delhi,,,,1442633,25103,1416846,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
9,2021-12-24,TT,Goa,,,,179898,3518,175951,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
10,2021-12-24,TT,Gujarat,,,,828905,10108,818129,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
11,2021-12-24,TT,Haryana,,,,772372,10062,761992,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
12,2021-12-24,TT,Himachal Pradesh,,,,228469,3871,224178,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
13,2021-12-24,TT,Jammu and Kashmir,,,,340293,4518,334456,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
14,2021-12-24,TT,Jharkhand,,,,349694,5142,344316,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
15,2021-12-24,TT,Karnataka,,,,3003564,38301,2958117,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
16,2021-12-24,TT,Kerala,,,,5228286,45861,5155142,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
17,2021-12-24,TT,Ladakh,,,,22036,218,21617,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
18,2021-12-24,TT,Lakshadweep,,,,10413,51,10355,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
19,2021-12-24,TT,Maharashtra,,,,6653345,141392,6500375,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
20,2021-12-24,TT,Manipur,,,,125685,1999,123494,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
21,2021-12-24,TT,Meghalaya,,,,84773,1481,83212,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
22,2021-12-24,TT,Mizoram,,,,140254,535,138006,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
23,2021-12-24,TT,Madhya Pradesh,,,,793581,10531,782859,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
24,2021-12-24,TT,Nagaland,,,,32174,702,31389,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
25,2021-12-24,TT,Odisha,,,,1053504,8448,1043391,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
26,2021-12-24,TT,Puducherry,,,,129374,1880,127348,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
27,2021-12-24,TT,Punjab,,,,604092,16636,587142,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
28,2021-12-24,TT,Rajasthan,,,,955331,8961,946125,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
29,2021-12-24,TT,Sikkim,,,,32470,409,31979,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
30,2021-12-24,TT,Tamil Nadu,,,,2742224,36707,2698628,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
31,2021-12-24,TT,Telangana,,,,680251,4018,672637,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
32,2021-12-24,TT,Tripura,,,,84997,829,84110,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
33,2021-12-24,TT,Uttar Pradesh,,,,1710796,22915,1687645,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
34,2021-12-24,TT,Uttarakhand,,,,344697,7415,337062,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
35,2021-12-24,TT,West Bengal,,,,1628980,19702,1601845,,,2021-12-24 21:55:26.762850,,,,34772626,479133,34215977,669809816,1403163063
