,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,828905,818129,10108,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,87909912,46644161,41265751,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,26666,186394,213060,111,78,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772372,761992,10062,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,32053034,19303326,12749708,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,67391,204310,271701,46,26,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228469,224178,3871,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,11330918,5854573,5476345,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,570,3049,3619,34,80,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,340293,334456,4518,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,17871650,9665596,8206054,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,2382,68326,70708,132,118,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349694,344316,5142,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,28391687,17997236,10394451,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,73996,120857,194853,44,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3003564,2958117,38301,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,84134974,47329853,36805121,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,43983,193789,237772,299,318,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5228286,5155142,45861,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,46399964,26048545,20351419,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,16422,135469,151891,2514,3427,323,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22036,21617,218,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,388558,213501,175057,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,42,78,120,24,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10413,10355,51,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,107496,55545,51951,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,2,127,129,1,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6653345,6500375,141392,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,130087246,79346553,50740693,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,123088,430736,553824,1179,615,17,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125685,123494,1999,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,2289731,1317402,972329,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,1181,2971,4152,16,11,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84773,83212,1481,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,2113279,1232023,881256,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,604,924,1528,5,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,140254,138006,535,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,1329705,745199,584506,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,123,169,292,111,245,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793581,782859,10531,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,100718438,51991793,48726645,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,24953,523748,548701,30,19,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32174,31389,702,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,1331797,757466,574331,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,55,142,197,3,2,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1053504,1043391,8448,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,48244662,28819477,19425185,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,39134,185824,224958,155,172,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129374,127348,1880,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,1375922,830893,545029,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,2064,2850,4914,8,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,604092,587142,16636,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,25961130,16976152,8984978,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,11772,38522,50294,34,24,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955331,946125,8961,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,78142914,45555134,32587780,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,62863,189398,252261,39,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32470,31979,409,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,1007243,524755,482488,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,43,300,343,1,3,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2742224,2698628,36707,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,80533632,48986084,31547548,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,69892,134632,204524,607,689,8,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,680251,672637,4018,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,44899365,27532151,17367214,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,72384,296687,369071,177,190,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84997,84110,829,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,4678703,2566778,2111925,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,426,3719,4145,7,16,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710796,1687645,22915,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,191463668,124162826,67300842,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,534181,891190,1425371,32,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344697,337062,7415,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,13795505,7730843,6064662,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,5798,37277,43075,39,3,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1628980,1601845,19702,2021-12-24,TT,34772626,479133,34215977,2021-12-24 11:13:38.786251,669809816,2021-12-23 00:00:00,1165887,1403409203,834476349,568932854,101722185,64430325,37291860,https://www.icmr.gov.in/,6650,374,7051,4747146,1424937,6172083,26487,282110,308597,516,519,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363448.0,1340168.7142857143,16386.14285714286,78955681,55833105,23122576,,,1332900000,West Bengal,96906000
