,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-24,RJ,Ajmer,,,,37872,410,37436,650675,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
1,2021-12-24,RJ,Alwar,,,,59746,307,59433,1314539,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
2,2021-12-24,RJ,Banswara,,,,10005,104,9901,251435,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
3,2021-12-24,RJ,Baran,,,,12000,61,11936,175236,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
4,2021-12-24,RJ,Barmer,,,,15586,186,15394,341178,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
5,2021-12-24,RJ,Bharatpur,,,,19605,260,19344,392991,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
6,2021-12-24,RJ,Bhilwara,,,,29795,156,29627,413813,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
7,2021-12-24,RJ,Bikaner,,,,40413,546,39848,614250,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
8,2021-12-24,RJ,Bundi,,,,7967,48,7919,186163,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
9,2021-12-24,RJ,Chittorgarh,,,,19809,139,19670,375615,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
10,2021-12-24,RJ,Churu,,,,16723,108,16615,337086,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
11,2021-12-24,RJ,Dausa,,,,13356,62,13293,221832,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
12,2021-12-24,RJ,Dholpur,,,,11010,48,10962,231548,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
13,2021-12-24,RJ,Dungarpur,,,,18412,131,18281,260622,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
14,2021-12-24,RJ,Ganganagar,,,,19363,151,19208,350013,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
15,2021-12-24,RJ,Hanumangarh,,,,16076,111,15963,405464,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
16,2021-12-24,RJ,Jaipur,,,,188245,1971,186167,2629512,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
17,2021-12-24,RJ,Jaisalmer,,,,13651,66,13580,211955,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
18,2021-12-24,RJ,Jalore,,,,10068,72,9995,389309,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
19,2021-12-24,RJ,Jhalawar,,,,13613,187,13425,305362,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
20,2021-12-24,RJ,Jhunjhunu,,,,14828,160,14660,401473,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
21,2021-12-24,RJ,Jodhpur,,,,112448,1103,111335,1187408,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
22,2021-12-24,RJ,Karauli,,,,7156,70,7086,183027,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
23,2021-12-24,RJ,Kota,,,,57057,449,56606,925556,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
24,2021-12-24,RJ,Nagaur,,,,17760,177,17582,514439,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
25,2021-12-24,RJ,Pali,,,,27333,287,27042,369123,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
26,2021-12-24,RJ,Pratapgarh,,,,7150,63,7080,224459,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
27,2021-12-24,RJ,Rajsamand,,,,17048,170,16877,244886,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
28,2021-12-24,RJ,Sawai Madhopur,,,,10618,61,10557,206155,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
29,2021-12-24,RJ,Sikar,,,,30627,335,30289,438453,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
30,2021-12-24,RJ,Sirohi,,,,13733,79,13653,269147,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
31,2021-12-24,RJ,Tonk,,,,9498,92,9406,269961,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
32,2021-12-24,RJ,Udaipur,,,,56465,753,55699,733375,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
33,2021-12-24,RJ,Other State,,,,337,39,298,6012,2021-12-25T12:48:52.512335+05:30,,,,955373,8962,946167,16032072
