,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-07-13,PB,Ludhiana,,,,110811,2295,108338,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
2,2022-07-13,PB,S.A.S. Nagar,,,,97370,1157,95896,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
3,2022-07-13,PB,Jalandhar,,,,78765,1581,77090,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
4,2022-07-13,PB,Patiala,,,,62658,1458,61104,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
5,2022-07-13,PB,Amritsar,,,,59702,1684,57950,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
6,2022-07-13,PB,Bathinda,,,,51240,1088,50053,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
7,2022-07-13,PB,Hoshiarpur,,,,41001,1097,39879,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
8,2022-07-13,PB,Gurdaspur,,,,27025,865,26139,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
9,2022-07-13,PB,Pathankot,,,,24697,495,24157,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
10,2022-07-13,PB,Fazilka,,,,23524,545,22948,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
11,2022-07-13,PB,Sri Muktsar Sahib,,,,22606,539,22055,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
12,2022-07-13,PB,Kapurthala,,,,22160,583,21552,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
13,2022-07-13,PB,Rupnagar,,,,18118,456,17596,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
14,2022-07-13,PB,Ferozepur,,,,18012,538,17452,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
15,2022-07-13,PB,Mansa,,,,17304,393,16895,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
16,2022-07-13,PB,Faridkot,,,,16932,339,16577,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
17,2022-07-13,PB,Sangrur,,,,14368,735,13612,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
18,2022-07-13,PB,Shahid Bhagat Singh Nagar,,,,13487,409,13050,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
19,2022-07-13,PB,Fatehgarh Sahib,,,,12010,354,11604,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
20,2022-07-13,PB,Moga,,,,11023,256,10761,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
21,2022-07-13,PB,Tarn Taran,,,,10926,394,10528,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
22,2022-07-13,PB,Barnala,,,,7549,349,7186,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
23,2022-07-13,PB,Malerkotla,,,,3985,176,3805,,2022-07-19T14:06:13.121601+05:30,,,,765273,17786,746227,20019048,0,0
