"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","41193","2","40822","2","0","369","0"
"","2","Ballari","0","117327","8","115504","34","0","1787","2"
"","3","Belagavi","0","101777","1","100759","10","0","1006","2"
"","4","Bengaluru Rural","0","80347","2","79430","7","0","910","0"
"","5","Bengaluru urban*","173","1874287","154","1855591","1706","0","16989","1"
"","6","Bidar","0","30047","1","29623","0","0","420","4"
"","7","Chamarajanagara","0","44356","0","43812","5","0","528","11"
"","8","Chikkaballapura","0","56153","1","55683","7","0","462","1"
"","9","Chikkamagaluru","0","58074","0","57664","3","0","407","0"
"","10","Chitradurga","0","46566","0","46322","3","0","241","0"
"","11","Dakshina 
Kannada","1","137148","6","135276","11","0","1851","10"
"","12","Davanagere","0","58160","1","57529","3","0","628","0"
"","13","Dharwada","0","86266","8","84845","6","0","1408","7"
"","14","Gadag","0","30693","0","30353","1","0","339","0"
"","15","Hassana","3","145730","1","144407","13","0","1308","2"
"","16","Haveri","2","27191","3","26512","5","0","674","0"
"","17","Kalaburagi","5","77601","0","76689","22","0","890","0"
"","18","Kodagu","0","50831","0","50468","8","0","354","1"
"","19","Kolara","3","64148","5","63473","8","0","667","0"
"","20","Koppala","0","41573","1","41028","1","0","544","0"
"","21  Mandya","","0","102400","1","101687","1","0","712","0"
"","22  Mysuru","","2","233770","11","231177","21","0","2572","0"
"","23","Raichuru","3","46302","0","45929","4","0","369","0"
"","24","Ramanagara","0","31283","1","30935","0","0","348","0"
"","25","Shivamogga","0","84605","17","83451","9","0","1144","1"
"","26","Tumakuru","0","160870","0","159644","3","0","1223","0"
"","27","Udupi","3","96424","5","95861","13","0","550","0"
"","28","Uttara Kannada","0","71989","3","71171","0","0","818","0"
"","29","Vijayapura","0","41217","0","40686","9","0","522","0"
"","30","Yadagiri","0","30024","1","29813","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","195","4068388","233","4026177","1915","0","40254","42"
"^
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
* Block cases approved today. 
 
 
Date: 27-10 -2022 
Page 5 of 6","","","","","","","","","",""
