Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-08-14,GJ,Ahmedabad,2022-08-14 23:55:34.584540,,,400462,3642,0,395426,6944535,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Amreli,2022-08-14 23:55:34.584540,,,13440,105,0,13298,883837,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Anand,2022-08-14 23:55:34.584540,,,15933,53,0,15838,877428,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Aravalli,2022-08-14 23:55:34.584540,,,5942,82,0,5815,589403,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Banaskantha,2022-08-14 23:55:34.584540,,,18898,166,0,18650,1344684,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Bharuch,2022-08-14 23:55:34.584540,,,17823,153,0,17611,795249,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Bhavnagar,2022-08-14 23:55:34.584540,,,30339,368,0,29917,1635960,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Botad,2022-08-14 23:55:34.584540,,,2376,48,0,2328,368457,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Chhota Udaipur,2022-08-14 23:55:34.584540,,,3758,38,0,3719,390835,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Dahod,2022-08-14 23:55:34.584540,,,11334,46,0,11278,1048685,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
2022-08-14,GJ,Dang,2022-08-14 23:55:34.584540,,,1264,18,0,1245,117929,2022-08-14 23:55:34.583620,2022-08-14 23:55:34.584922,,,1265291,10988,1250237,0,44173829
