"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19874","19537","70","267"
"2","Chengalpattu","234689","231054","981","2654"
"3","Chennai","749171","737691","2423","9057"
"4","Coimbatore","329071","324652","1806","2613"
"5","Cuddalore","74166","73033","240","893"
"6","Dharmapuri","36141","35720","138","283"
"7","Dindigul","37440","36694","81","665"
"8","Erode","132487","130982","771","734"
"9","Kallakurichi","36507","36191","101","215"
"10","Kancheepuram","94205","92566","337","1302"
"11","Kanyakumari","86087","84582","420","1085"
"12","Karur","29720","29223","125","372"
"13","Krishnagiri","59546","58938","238","370"
"14","Madurai","90965","89607","123","1235"
"15","Mayiladuthurai","26479","26127","24","328"
"16","Nagapattinam","25416","24930","112","374"
"17","Namakkal","67894","67045","316","533"
"18","Nilgiris","41868","41390","252","226"
"19","Perambalur","14450","14176","25","249"
"20","Pudukottai","34434","33900","108","426"
"21","Ramanathapuram","24646","24220","59","367"
"22","Ranipet","53873","52989","97","787"
"23","Salem","127195","124865","569","1761"
"24","Sivagangai","23754","23414","121","219"
"25","Tenkasi","32724","32196","38","490"
"26","Thanjavur","92025","90717","270","1038"
"27","Theni","50583","49986","65","532"
"28","Thirupathur","35714","35040","41","633"
"29","Thiruvallur","147199","144724","537","1938"
"30","Thiruvannamalai","66744","65876","184","684"
"31","Thiruvarur","47959","47348","140","471"
"32","Thoothukudi","64904","64343","114","447"
"33","Tirunelveli","62705","62142","118","445"
"34","Tiruppur","129733","128161","520","1052"
"35","Trichy","94794","93250","384","1160"
"36","Vellore","57143","55872","109","1162"
"37","Villupuram","54542","54024","152","366"
"38","Virudhunagar","56768","56106","108","554"
"39","Airport Surveillance 
(International)","1241","1236","4","1"
"40","Airport Surveillance 
(Domestic)","1104","1103","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,46,388","33,96,078","12,321","37,989"
