"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","101","123","57603","0","4490","62087","196"
"Bageshwar","68","299","32946","0","2086","35028","36"
"Chamoli","117","79","42033","0","3192","45223","133"
"Champawat","585","371","51702","0","1901","53600","329"
"Dehradun","1005","1088","335007","8","32740","367612","167"
"Haridwar","379","439","292014","10","12954","304938","301"
"Nainital","291","346","68756","8","11277","79963","56"
"Pauri Garhwal","579","793","81910","1","5249","87152","141"
"Pithoragarh","59","513","35749","5","2555","38292","28"
"Rudraprayag","131","217","24127","0","2697","26824","56"
"Tehri Garhwal","132","248","28582","0","2346","30921","86"
"US Nagar","717","814","122459","0","8775","131210","339"
"Uttarkashi","197","60","31396","0","1636","33030","245"
"Total","4361","5390","1204284","32","91898","1295880","2113"
