,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-02,KL,Other State,,,,,,,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
1,2022-03-02,KL,Alappuzha,,,,388680,5074,384826,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
2,2022-03-02,KL,Ernakulam,,,,877818,7453,861488,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
3,2022-03-02,KL,Idukki,,,,206776,1387,202144,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
4,2022-03-02,KL,Kannur,,,,347472,4271,342696,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
5,2022-03-02,KL,Kasaragod,,,,166132,1294,162304,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
6,2022-03-02,KL,Kollam,,,,507911,6159,502365,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
7,2022-03-02,KL,Kottayam,,,,444449,4192,438546,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
8,2022-03-02,KL,Kozhikode,,,,669653,6036,664711,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
9,2022-03-02,KL,Malappuram,,,,645585,5711,640462,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
10,2022-03-02,KL,Palakkad,,,,448488,5493,439315,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
11,2022-03-02,KL,Pathanamthitta,,,,264616,2366,258225,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
12,2022-03-02,KL,Thiruvananthapuram,,,,700743,8092,690082,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
13,2022-03-02,KL,Thrissur,,,,666591,7051,659629,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
14,2022-03-02,KL,Wayanad,,,,167146,922,164051,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
15,2022-03-02,KL,Unknown,,,,2373,96,5525,,2022-03-03 11:55:29.001141,,,,6504433,65597,6416369,46019806
