,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-28,UT,Almora,,,,17156,200,15896,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
1,2022-10-28,UT,Bageshwar,,,,7932,61,7737,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
2,2022-10-28,UT,Chamoli,,,,15633,65,15227,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
3,2022-10-28,UT,Champawat,,,,9676,55,9401,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
4,2022-10-28,UT,Dehradun,,,,151855,3737,146896,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
5,2022-10-28,UT,Haridwar,,,,65713,1056,62974,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
6,2022-10-28,UT,Nainital,,,,52915,980,51651,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
7,2022-10-28,UT,Pauri Garhwal,,,,23347,336,21258,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
8,2022-10-28,UT,Pithoragarh,,,,13062,186,12601,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
9,2022-10-28,UT,Rudraprayag,,,,11868,108,11458,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
10,2022-10-28,UT,Tehri Garhwal,,,,18473,118,16993,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
11,2022-10-28,UT,Udham Singh Nagar,,,,47310,769,45352,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
12,2022-10-28,UT,Uttarkashi,,,,14490,80,13871,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
13,2022-10-28,UT,Unknown,,,,-302,0,10007,,2022-10-29 11:55:25.575177,,,,449128,7751,441322,10172868.0,0,0
