TT|2022-09-12 07:55:10.450143|GetSource|ERR|File Not Found
TT|2022-09-12 09:55:10.134716|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 09:55:26.688409|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 11:55:10.082639|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 11:56:06.405168|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 19:55:10.521600|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 19:55:33.202867|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 20:55:11.074421|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 20:55:34.061404|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 21:55:11.392027|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 21:55:32.167782|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 22:55:11.016676|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 22:55:30.618861|ExtractFromHTML|OK|COMPLETED
TT|2022-09-12 23:55:10.291524|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-12 23:55:28.277217|ExtractFromHTML|OK|COMPLETED
TT|2022-09-13 07:55:10.735829|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
