,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10029,9898,129,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,662561,329609,322949,10003,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,1,0,0,1,0,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319230,2303989,14730,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,89178304,43358491,44248610,1571203,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,12033,40377,2472,54882,49,56,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64484,64179,296,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,1649888,891370,733491,25027,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,85,2,5,92,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724190,716186,6639,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,43732050,23447150,20003652,281248,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,289,1466,145,1900,4,2,0,,,1332900000,Assam,34293000
4,Bihar,830416,818118,12255,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,122662971,66859381,54961258,842332,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,5926,15808,718,22452,3,3,0,,,1332900000,Bihar,119520000
5,Chandigarh,91888,90695,1165,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,2052308,1127042,899071,26195,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,182,313,20,515,6,6,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151917,1137742,14034,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,37599029,19742722,17439112,417195,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,2179,3340,273,5792,10,13,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11436,4,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,1368486,758555,601527,8404,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,0,1,0,1,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1863791,1837149,26147,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,31920561,17375033,14088327,457201,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,2577,2305,381,5263,97,83,1,,,1332900000,Delhi,19814000
9,Goa,245253,241367,3830,2022-03-21,TT,43009390,516510,42467774,2022-03-21 13:50:40.719443,783045157,2022-03-20 00:00:00,384499,1811575194,971473015,819631086,20471093,2663203,1398948,1232568,31687,https://www.icmr.gov.in/,1549,31,2652,15611,278957,103830,398398,3,1,0,4,5,4,0,,,1332900000,Goa,1540000
