"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","17","15","65812","0","4536","70342","4"
"Bageshwar","26","28","35756","0","2093","37845","7"
"Chamoli","108","67","49496","1","3214","52708","24"
"Champawat","1","3","62660","0","1912","64569","0"
"Dehradun","339","272","377595","7","33422","410882","65"
"Haridwar","67","52","309163","2","13170","322303","15"
"Nainital","238","266","90610","0","11398","101938","28"
"Pauri Garhwal","33","46","96395","0","5284","101672","16"
"Pithoragarh","76","80","42460","0","2560","45008","14"
"Rudraprayag","39","82","27865","1","2716","30581","3"
"Tehri Garhwal","54","69","38502","1","2385","40880","9"
"US Nagar","562","173","139811","0","8827","148614","56"
"Uttarkashi","117","3","41801","0","1678","43477","18"
"Total","1677","1156","1377926","12","93195","1470819","259"
