,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10034,9905,129,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,682339,340040,327036,15263,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,135,382,413,930,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319640,2304872,14730,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,92193521,44528753,45736683,1928085,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,2498,68827,16902,88227,4,7,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64495,64191,296,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,1672484,901477,743983,27024,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,119,391,104,614,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724200,716210,6639,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,44387433,23805926,20262662,318845,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,482,675,965,2122,0,0,0,,,1332900000,Assam,34293000
4,Bihar,830501,818237,12256,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,127145885,69443881,56721998,980006,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,42647,60122,6641,109410,2,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,91961,90774,1165,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,2092571,1144692,915921,31958,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,723,1061,507,2291,3,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152217,1138167,14034,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,38605941,20451510,17699261,455170,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,9392,5209,1254,15855,0,3,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,1389473,773475,606089,9909,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,101,152,83,336,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1868033,1840611,26160,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,32922408,17888994,14466199,567215,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,8325,17539,11304,37168,461,269,2,,,1332900000,Delhi,19814000
9,Goa,245357,241506,3832,2022-04-17,TT,43042097,521751,42508788,2022-04-17 13:30:44.498027,831843406,2022-04-16 00:00:00,365118,1864170084,997500293,842711425,23958366,2704286,1425821,1242433,36032,https://www.icmr.gov.in/,1150,4,954,180960,796298,365164,1342422,106,741,148,995,3,2,0,,,1332900000,Goa,1540000
