,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Aizawl,,,,,39,197,,,,,,848.0,3123.0,404054,,,,,,,,319766,262750,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
1,1,1,1,1,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Champhai,,,,,54,211,,,,,,292.0,857.0,125370,,,,,,,,75582,60848,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
2,2,2,2,2,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
3,3,3,3,3,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
4,4,4,4,4,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Kolasib,,,,,0,0,,,,,,302.0,1294.0,83054,,,,,,,,51715,38696,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
5,5,5,5,5,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Lawngtlai,,,,,327,311,,,,,,1544.0,1561.0,117444,,,,,,,,70461,34698,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
6,6,6,6,6,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Lunglei,,,,,10,73,,,,,,502.0,280.0,154094,,,,,,,,98540,79006,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
7,7,7,7,7,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Mamit,,,,,3,23,,,,,,12.0,76.0,85757,,,,,,,,45953,33947,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
8,8,8,8,8,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Saiha,,,,,3,2,,,,,,21.0,74.0,56366,,,,,,,,35595,23828,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
9,9,9,9,9,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
10,10,10,10,10,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Serchhip,,,,,7,35,,,,,,16.0,106.0,64875,,,,,,,,42413,37852,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
11,11,11,11,11,2021-12-10,MZ,247,2,278,0,443,852,2673,1872.0,9.0,2417.0,,3537.0,7371.0,Unknown,247.0,2.0,278.0,,0,0,2673.0,1872.0,9.0,2417.0,,0.0,0.0,0,,,,137952.0,513.0,134373.0,,0,0,2021-12-11 11:06:00.277486,1192000,,,,137952,513,134373,,740025,571625,0,0,0,0,0
