,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-05-06,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
1,2023-05-06,TT,Andhra Pradesh,,,,2340610,14733,2325777,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
2,2023-05-06,TT,Arunachal Pradesh,,,,66954,296,66619,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
3,2023-05-06,TT,Assam,,,,746122,8035,738080,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
4,2023-05-06,TT,Bihar,,,,854547,12313,841636,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
5,2023-05-06,TT,Chandigarh,,,,100602,1185,99278,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
6,2023-05-06,TT,Chhattisgarh,,,,1186722,14182,1171397,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
7,2023-05-06,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
8,2023-05-06,TT,Delhi,,,,2039883,26638,2011955,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
9,2023-05-06,TT,Goa,,,,262602,4014,258332,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
10,2023-05-06,TT,Gujarat,,,,1290923,11075,1279205,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
11,2023-05-06,TT,Haryana,,,,1078120,10741,1065714,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
12,2023-05-06,TT,Himachal Pradesh,,,,321979,4238,317193,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
13,2023-05-06,TT,Jammu and Kashmir,,,,481766,4791,476748,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
14,2023-05-06,TT,Jharkhand,,,,443750,5333,438232,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
15,2023-05-06,TT,Karnataka,,,,4087103,40351,4046002,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
16,2023-05-06,TT,Kerala,,,,6899435,71864,6820304,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
17,2023-05-06,TT,Ladakh,,,,29573,231,29332,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
18,2023-05-06,TT,Lakshadweep,,,,11415,52,11363,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
19,2023-05-06,TT,Maharashtra,,,,8167166,148534,8016443,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
20,2023-05-06,TT,Manipur,,,,139970,2149,137806,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
21,2023-05-06,TT,Meghalaya,,,,96880,1626,95225,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
22,2023-05-06,TT,Mizoram,,,,239135,727,238312,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
23,2023-05-06,TT,Madhya Pradesh,,,,1056304,10786,1045429,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
24,2023-05-06,TT,Nagaland,,,,36005,782,35218,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
25,2023-05-06,TT,Odisha,,,,1346544,9213,1333283,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
26,2023-05-06,TT,Puducherry,,,,177384,1981,175335,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
27,2023-05-06,TT,Punjab,,,,791647,19321,771500,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
28,2023-05-06,TT,Rajasthan,,,,1325695,9712,1314430,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
29,2023-05-06,TT,Sikkim,,,,44695,500,44107,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
30,2023-05-06,TT,Tamil Nadu,,,,3609654,38074,3569931,,,2023-05-06 17:55:22.740190,,,,44967250,531659,44405550,927552313,2206676563
