Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-17,HP,Bilaspur,14164,85,13998,39738.0,322120,209801,531921,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Chamba,13647,160,13476,53505.0,361449,166049,527498,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Hamirpur,16873,281,16297,46407.0,376174,229996,606170,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Kangra,49685,1108,48145,94910.0,1178732,660685,1839417,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Kinnaur,3497,38,3454,6730.0,79490,62009,141499,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Kullu,9653,158,9467,12012.0,349282,182938,532220,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Lahaul and Spiti,2953,18,2934,540.0,31869,20220,52089,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Mandi,31342,442,30702,41895.0,772995,432326,1205321,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Shimla,27395,637,26662,32922.0,674252,356546,1030798,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Sirmaur,15455,211,15242,42564.0,421065,168623,589688,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Solan,22770,314,22428,57200.0,688609,303574,992183,221437,3704,216413,3574447.0,5689408,3047899,8737307
2021-10-17,HP,Una,14003,252,13608,52905.0,433371,255132,688503,221437,3704,216413,3574447.0,5689408,3047899,8737307
