Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-17,TN,Airport Quarantine,2112,2,2106,,,,,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Ariyalur,16797,256,16466,18285.0,433534,114604,548138,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Chengalpattu,170479,2491,166900,51771.0,1251887,512900,1764787,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Chennai,552773,8526,542453,2667777.0,4694737,2555138,7249875,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Coimbatore,244968,2382,241034,102107.0,2608020,1017769,3625789,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Cuddalore,63813,864,62669,36434.0,1340322,440941,1781263,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Dharmapuri,28167,271,27573,163803.0,732561,213868,946429,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Dindigul,32980,642,32222,27800.0,1179726,362963,1542689,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Erode,103286,679,101701,66240.0,1318508,432681,1751189,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Kallakurichi,31217,209,30834,28314.0,642561,185810,828371,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Kancheepuram,74515,1254,72899,37505.0,622658,203884,826542,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Kanyakumari,62138,1044,60858,79600.0,1057852,340726,1398578,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Karur,23832,355,23334,17190.0,602578,201241,803819,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Krishnagiri,43318,347,42659,14284.0,991345,324015,1315360,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Madurai,74979,1169,73572,97279.0,1428356,484747,1913103,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Mayiladuthurai,23155,315,22648,,,,,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Nagapattinam,20850,335,20276,20984.0,780298,230747,1011045,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Namakkal,51557,492,50460,24758.0,947571,315249,1262820,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Nilgiris,33304,207,32739,45839.0,487546,271749,759295,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Perambalur,12018,242,11727,7981.0,312656,103572,416228,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Pudukkottai,30021,413,29434,20835.0,801834,240137,1041971,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Railway Quarantine,428,0,428,,,,,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
2021-10-17,TN,Ramanathapuram,20502,356,20023,23389.0,637002,215578,852580,2687092,35899,2636379,49411816.0,38948963,14041198,52990161
