Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-31,LA,Kargil,,,,3618,58,3556,,2021-11-01 07:02:14.984666,,,,20962,208,20687,
2021-10-31,LA,Leh,,,,17312,150,17117,,2021-11-01 07:02:14.984666,,,,20962,208,20687,
2021-10-31,LA,Unknown,,,,11,0,9,,2021-11-01 07:02:14.984666,,,,20962,208,20687,
