,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Ariyalur,5,0,3,,1127,3941,0,35.0,1.0,44.0,,19203.0,29689.0,752481,,,,16854,261,16548,,475390,157166,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
1,1,1,1,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Chengalpattu,83,2,93,,3145,3415,0,627.0,5.0,706.0,,26704.0,39438.0,2556244,,,,171777,2506,168327,,1337641,604784,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
2,2,2,2,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Chennai,118,4,143,,4880,10045,0,880.0,12.0,1093.0,,58751.0,139247.0,7100000,,,,554672,8546,544701,,4917826,2855677,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
3,3,3,3,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Coimbatore,120,1,126,,770,2853,0,869.0,15.0,988.0,,20971.0,79387.0,3472578,,,,246780,2416,243070,,2717202,1205484,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
4,4,4,4,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Cuddalore,16,0,18,,9299,22186,0,129.0,0.0,132.0,,51773.0,101735.0,2600880,,,,64085,867,62997,,1529591,646400,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
5,5,5,5,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Dharmapuri,16,0,21,,811,1674,0,110.0,1.0,161.0,,13388.0,27153.0,1502900,,,,28425,274,27957,,770955,279901,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
6,6,6,6,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Dindigul,9,0,7,,321,1040,0,58.0,1.0,51.0,,19630.0,57260.0,2161367,,,,33099,645,32348,,1236504,493453,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
7,7,7,7,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Erode,68,2,94,,244,899,0,477.0,4.0,573.0,,16741.0,46724.0,2259608,,,,104303,686,102836,,1370925,552624,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
8,8,8,8,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Kallakurichi,14,0,23,,4089,7322,0,66.0,0.0,118.0,,22603.0,52087.0,1370281,,,,31364,210,31056,,696213,299822,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
9,9,9,9,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Kancheepuram,30,0,37,,679,1040,0,225.0,2.0,259.0,,13961.0,24360.0,1166401,,,,74970,1258,73386,,663206,250181,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
10,10,10,10,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Kanyakumari,17,0,12,,431,1276,0,120.0,0.0,102.0,,17732.0,51185.0,1863178,,,,62362,1048,61112,,1100888,450620,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
11,11,11,11,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Karur,20,0,16,,74,834,0,136.0,1.0,90.0,,5882.0,32339.0,1076588,,,,24091,356,23523,,626136,289120,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
12,12,12,12,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Krishnagiri,16,0,19,,404,1731,0,134.0,1.0,160.0,,15883.0,37027.0,1883731,,,,43570,348,43036,,1040491,407695,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
13,13,13,13,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Madurai,13,0,17,,1060,2012,0,99.0,3.0,122.0,,26340.0,42498.0,3991038,,,,75215,1172,73853,,1500331,583138,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
14,14,14,14,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Mayiladuthurai,3,0,10,,0,0,0,41.0,0.0,80.0,,0.0,0.0,901000,,,,23280,316,22878,,0,0,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
15,15,15,15,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Nagapattinam,16,1,20,,273,953,0,97.0,10.0,121.0,,8662.0,23176.0,1614069,,,,21074,346,20561,,813495,289588,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
16,16,16,16,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Namakkal,43,0,51,,168,442,0,315.0,2.0,397.0,,12694.0,28265.0,1721179,,,,52245,498,51253,,987830,397079,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
17,17,17,17,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Nilgiris,20,2,25,,71,1092,0,124.0,3.0,220.0,,1613.0,31952.0,735071,,,,33566,212,33164,,501986,343811,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
18,18,18,18,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Perambalur,2,0,5,,383,2161,0,26.0,0.0,27.0,,4307.0,17440.0,564511,,,,12067,243,11790,,326872,136491,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
19,19,19,19,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Pudukkottai,12,0,8,,554,2862,0,75.0,2.0,68.0,,10691.0,34202.0,1918725,,,,30183,416,29627,,827320,314780,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
20,20,20,20,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Ramanathapuram,3,0,6,,852,2329,0,25.0,0.0,55.0,,9961.0,32447.0,1337560,,,,20564,357,20158,,660673,280037,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
21,21,21,21,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Ranipet,14,0,14,,506,485,0,69.0,2.0,73.0,,10793.0,13744.0,1210277,,,,43436,775,42557,,557267,174051,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
22,22,22,22,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Salem,62,1,67,,396,2125,0,427.0,3.0,442.0,,25814.0,66134.0,3480008,,,,99893,1685,97619,,1925084,791376,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
23,23,23,23,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Sivaganga,13,0,9,,195,564,0,82.0,0.0,78.0,,10170.0,31816.0,1341250,,,,20195,206,19854,,726010,287468,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
24,24,24,24,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tenkasi,4,0,4,,291,446,0,25.0,0.0,14.0,,16935.0,21454.0,1407627,,,,27357,484,26834,,736882,233177,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
25,25,25,25,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Thanjavur,37,0,59,,12155,2378,0,310.0,6.0,428.0,,49025.0,31228.0,2402781,,,,75352,972,73874,,1224986,486660,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
26,26,26,26,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Theni,1,1,5,,379,1536,0,15.0,1.0,23.0,,11199.0,33309.0,1243684,,,,43571,521,43018,,660187,304832,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
27,27,27,27,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Thiruvallur,28,0,55,,1574,2872,0,252.0,3.0,396.0,,19096.0,33380.0,3725697,,,,119370,1842,117138,,1040711,379043,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
28,28,28,28,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Thiruvarur,23,2,22,,291,624,0,170.0,5.0,253.0,,13453.0,29614.0,1268094,,,,41461,442,40760,,630274,246969,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
29,29,29,29,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Thoothukkudi,11,1,9,,11497,1612,0,85.0,1.0,90.0,,46323.0,22453.0,1738376,,,,56304,409,55757,,984706,328797,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
30,30,30,30,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tiruchirappalli,37,0,49,,2445,892,0,302.0,5.0,334.0,,32150.0,48874.0,2713858,,,,77534,1059,76038,,1468456,636356,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
31,31,31,31,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tirunelveli,11,1,13,,940,627,0,93.0,1.0,125.0,,22582.0,19904.0,1665253,,,,49374,432,48812,,815687,275985,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
32,32,32,32,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tirupathur,10,0,8,,311,525,0,50.0,0.0,66.0,,11111.0,24743.0,1111812,,,,29301,625,28600,,541496,205219,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
33,33,33,33,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tiruppur,69,1,53,,133,443,0,504.0,5.0,537.0,,20414.0,50762.0,2471222,,,,95405,979,93683,,1671392,611015,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
34,34,34,34,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Tiruvannamalai,18,0,28,,4455,10228,0,120.0,0.0,158.0,,31415.0,73235.0,2468965,,,,54968,667,54122,,1270049,533376,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
35,35,35,35,2021-10-31,TN,1009,19,1183,123701,80116,112538,0,7407.0,97.0,8852.0,858304.0,787324.0,1577597.0,Vellore,12,0,15,,953,1825,0,117.0,1.0,139.0,,18978.0,31716.0,1614242,,,,49864,1131,48564,,763735,336366,2021-11-11T16:06:50.689299+05:30,75695000,,,,2702623,36116,2655015,51159242,41277027,17618141,0,0,0,0,0
