Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-31,RJ,Ajmer,2021-10-31 18:00,https://twitter.com/dineshkumawat,,37769,410,37352,604898,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Alwar,2021-10-31 18:00,https://twitter.com/dineshkumawat,,59694,307,59387,1203555,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Banswara,2021-10-31 18:00,https://twitter.com/dineshkumawat,,10005,104,9901,216549,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Baran,2021-10-31 18:00,https://twitter.com/dineshkumawat,,11996,61,11934,149817,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Barmer,2021-10-31 18:00,https://twitter.com/dineshkumawat,,15563,185,15377,322529,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Bharatpur,2021-10-31 18:00,https://twitter.com/dineshkumawat,,19601,260,19341,378426,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Bhilwara,2021-10-31 18:00,https://twitter.com/dineshkumawat,,29781,156,29625,377144,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Bikaner,2021-10-31 18:00,https://twitter.com/dineshkumawat,,40339,545,39792,583230,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Bundi,2021-10-31 18:00,https://twitter.com/dineshkumawat,,7967,48,7919,168539,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Chittorgarh,2021-10-31 18:00,https://twitter.com/dineshkumawat,,19809,139,19670,350025,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Churu,2021-10-31 18:00,https://twitter.com/dineshkumawat,,16720,107,16613,307663,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Dausa,2021-10-31 18:00,https://twitter.com/dineshkumawat,,13351,62,13289,201457,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Dholpur,2021-10-31 18:00,https://twitter.com/dineshkumawat,,11010,48,10962,219127,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Dungarpur,2021-10-31 18:00,https://twitter.com/dineshkumawat,,18407,131,18276,238276,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Ganganagar,2021-10-31 18:00,https://twitter.com/dineshkumawat,,19354,150,19203,323273,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Hanumangarh,2021-10-31 18:00,https://twitter.com/dineshkumawat,,16053,111,15942,359196,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Jaipur,2021-10-31 18:00,https://twitter.com/dineshkumawat,,187804,1970,185816,2467425,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Jaisalmer,2021-10-31 18:00,https://twitter.com/dineshkumawat,,13639,66,13573,201087,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
2021-10-31,RJ,Jalore,2021-10-31 18:00,https://twitter.com/dineshkumawat,,10067,72,9995,366596,2021-11-03 09:39,2021-10-31 18:00,https://twitter.com/dineshkumawat,,954429,8954,945443,14807752
