Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Anjaw,0.0,0.0,0.0,,0,0,0,1068.0,3.0,1065.0,,11695,7957,21089,,,,1068,3,1065,,11695,7957,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,19652.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Changlang,0.0,0.0,0.0,,0,0,0,,,,,88857,55361,147951,,,,3807,22,3779,,88857,55361,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,144218.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Upper Dibang Valley,0.0,0.0,0.0,,0,0,0,,,,,4156,2603,7948,,,,337,2,335,,4156,2603,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,6759.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,East Kameng,0.0,0.0,0.0,,0,1,0,1094.0,0.0,1094.0,,22931,15646,78413,,,,1094,0,1094,,22931,15646,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,38577.0,1
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,East Siang,0.0,0.0,0.0,,0,0,0,3201.8571428571427,17.0,3175.8571428571427,,54001,39434,99019,,,,3206,17,3178,,54001,39434,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,93435.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Kamle,0.0,0.0,0.0,,0,0,0,512.0,0.0,512.0,,6946,3874,22256,,,,512,0,512,,6946,3874,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,10820.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Kra Daadi,0.0,0.0,0.0,,0,0,0,270.0,0.0,270.0,,6275,3272,0,,,,270,0,270,,6275,3272,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,9547.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Kurung Kumey,0.0,0.0,0.0,,0,0,0,511.0,1.0,510.0,,9121,5601,89717,,,,511,1,510,,9121,5601,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,14722.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Lepa Rada,0.0,0.0,0.0,,6,54,0,874.0,3.0,870.4285714285714,,13328,10176,0,,,,874,3,871,,13328,10176,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,23504.0,60
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Lohit,0.0,0.0,0.0,,0,0,0,2880.285714285714,26.0,2849.1428571428573,,31120,22003,145538,,,,2885,26,2851,,31120,22003,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,53123.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Longding,0.0,0.0,0.0,,0,0,0,751.5714285714286,2.0,749.0,,19259,7826,60000,,,,752,2,749,,19259,7826,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,27085.0,0
2021-10-31,AR,0,0,0,0,42,195,0,55132.0,280.0,54733.0,,771875.0,534486.0,Lower Dibang Valley,0.0,0.0,0.0,,19,1,0,2423.1428571428573,11.0,2396.0,,32639,22089,53986,,,,2426,11,2397,,32639,22089,10/31/2021 19:40,1504000,,,,55154,280,54765,,771875,534486,1306361.0,237.0,1306361.0,54728.0,20
