TT|2023-12-07 07:55:04.991519|GetSource|ERR|File Not Found
TT|2023-12-07 09:55:04.629750|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-07 09:57:42.418910|ExtractFromHTML|OK|COMPLETED
TT|2023-12-07 11:55:05.337116|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-07 11:57:26.216439|ExtractFromHTML|OK|COMPLETED
TT|2023-12-07 13:55:05.018060|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-07 13:57:28.863211|ExtractFromHTML|OK|COMPLETED
TT|2023-12-07 15:55:04.862406|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-07 15:57:28.393530|ExtractFromHTML|OK|COMPLETED
TT|2023-12-07 17:55:05.602055|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-07 17:57:27.956677|ExtractFromHTML|OK|COMPLETED
TT|2023-12-08 07:55:05.993878|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-08 09:55:05.074107|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-08 11:55:05.900850|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-08 13:55:04.286856|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-08 15:55:05.604749|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-12-08 17:55:05.391178|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
