,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,828246,817591,10100,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,85967331,46399586,39567745,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,50600,335586,386186,55,48,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772055,761768,10059,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,30550948,18993005,11557943,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,27854,128513,156367,23,35,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228048,223666,3862,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,11293619,5848414,5445205,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,1043,5994,7037,41,105,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,339124,333197,4500,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,17358202,9646276,7711926,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,2657,38379,41036,134,147,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349450,344186,5142,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,26764890,17406340,9358550,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,59920,116427,176347,15,13,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3000934,2955465,38275,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,81012945,46715097,34297848,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,88595,233247,321842,263,327,7,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5200416,5121001,43344,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,45164932,25921431,19243501,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,17949,170148,188097,3377,4073,174,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21849,21459,216,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,387110,213040,174070,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,132,236,368,10,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10406,10353,51,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,106444,55522,50922,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,3,80,83,0,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6645136,6493688,141288,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,125239094,78119225,47119869,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,206945,505410,712355,684,686,24,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125549,123241,1992,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,2248051,1305698,942353,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,1374,3596,4970,14,21,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84707,83092,1477,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,2068049,1208488,859561,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,6986,5058,12044,9,73,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,138847,135644,525,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,1316035,741350,574685,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,366,1054,1420,234,412,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793395,782702,10529,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,95051408,51706538,43344870,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,21810,271052,292862,18,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32161,31369,700,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,1320433,753820,566613,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,775,1562,2337,3,9,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1051927,1041728,8437,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,46448826,28475311,17973515,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,39188,169879,209067,175,192,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129248,127193,1878,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,1328712,809593,519119,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,2866,3093,5959,24,29,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603780,586815,16622,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,25406811,16854787,8552024,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,25809,87220,113029,19,21,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955127,945899,8958,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,75127717,44858336,30269381,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,84922,298776,383698,24,13,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32436,31837,406,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,1002606,524251,478355,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,73,581,654,5,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2736695,2692451,36633,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,77279063,47885585,29393478,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,125841,191853,317694,649,695,9,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,678688,670846,4009,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,41961553,26842623,15118930,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,118816,267148,385964,210,213,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84939,84035,827,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,4650278,2563219,2087059,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,707,4380,5087,5,7,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710592,1687527,22914,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,180222392,119677050,60545342,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,634796,825195,1459991,20,24,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344487,336937,7412,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,13420116,7681395,5738721,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,5619,36595,42214,16,17,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1624161,1597036,19620,2021-12-15,TT,34710628,476135,34146931,2021-12-15 10:35:23.317854,658847816,2021-12-14 00:00:00,1184883,1346406033,821007374,525398659,98147679,64149711,33997968,https://www.icmr.gov.in/,6984,247,8168,5404906,2034581,7439487,45157,495163,540320,552,554,10,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363446.5714285714,1340167.4285714286,16386.14285714286,78445037,55793017,22652020,,,1332900000,West Bengal,96906000
