,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-11,MH,Mumbai,,,,1118108,19624,1094927,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
1,2022-07-11,MH,Thane,,,,791160,11929,777094,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
2,2022-07-11,MH,Palghar,,,,166582,3415,162854,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
3,2022-07-11,MH,Raigad,,,,251336,4954,245599,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
4,2022-07-11,MH,Ratnagiri,,,,84916,2548,82294,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
5,2022-07-11,MH,Sindhudurg,,,,57481,1533,55853,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
6,2022-07-11,MH,Pune,,,,1474149,20549,1447086,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
7,2022-07-11,MH,Satara,,,,278843,6718,271796,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
8,2022-07-11,MH,Sangli,,,,227452,5666,221693,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
9,2022-07-11,MH,Kolhapur,,,,220755,5907,214750,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
10,2022-07-11,MH,Solapur,,,,227699,5884,221613,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
11,2022-07-11,MH,Nashik,,,,474526,8913,465192,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
12,2022-07-11,MH,Ahmednagar,,,,378371,7245,370822,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
13,2022-07-11,MH,Jalgaon,,,,149841,2762,147004,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
14,2022-07-11,MH,Nandurbar,,,,46679,963,45690,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
15,2022-07-11,MH,Dhule,,,,50962,670,50193,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
16,2022-07-11,MH,Aurangabad,,,,177418,4288,172761,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
17,2022-07-11,MH,Jalna,,,,66805,1224,65227,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
18,2022-07-11,MH,Beed,,,,109328,2885,106410,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
19,2022-07-11,MH,Latur,,,,105282,2489,102665,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
20,2022-07-11,MH,Parbhani,,,,58630,1279,57337,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
21,2022-07-11,MH,Hingoli,,,,22246,514,21703,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
22,2022-07-11,MH,Nanded,,,,102823,2704,100095,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
23,2022-07-11,MH,Osmanabad,,,,75480,2139,73211,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
24,2022-07-11,MH,Amravati,,,,106188,1624,104481,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
25,2022-07-11,MH,Akola,,,,66503,1470,64895,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
26,2022-07-11,MH,Washim,,,,46398,641,45456,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
27,2022-07-11,MH,Buldhana,,,,92294,836,91288,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
28,2022-07-11,MH,Yavatmal,,,,82184,1820,80301,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
29,2022-07-11,MH,Nagpur,,,,578829,9215,568809,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
30,2022-07-11,MH,Wardha,,,,65827,1408,64372,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
31,2022-07-11,MH,Bhandara,,,,68238,1142,67006,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
32,2022-07-11,MH,Gondia,,,,45493,587,44890,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
33,2022-07-11,MH,Chandrapur,,,,99117,1592,97439,,2022-07-13T23:48:43.655032+05:30,,,,8005213,147978,7839208,82406424,0,0
