,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,991263,347616,353284,290363,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339096,2324360,14733,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,110956429,44704078,47578592,18673759,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,27,8,2,37,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,1924548,961348,821818,141382,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,50331997,24812874,22148059,3371064,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,11,185,129,325,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851427,839122,12303,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,157266710,73481565,67903800,15881345,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,78,238,238,554,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99372,98186,1182,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,2288195,1185509,988656,114030,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,6,74,11,91,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177804,1163652,14146,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,49167473,21267650,20343647,7556176,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,4,3,4,11,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,1579691,782330,636937,160424,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007663,1981088,26523,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,37402894,18295964,15715725,3391205,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,44,59,118,221,29,23,0,,,1332900000,Delhi,19814000
9,Goa,259180,255141,4013,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,2874306,1440025,1295707,138574,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,3,3,14,20,5,3,0,,,1332900000,Goa,1540000
10,Gujarat,1277923,1266695,11047,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,128088779,54396731,54030096,19661952,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,26,60,351,437,51,21,0,,,1332900000,Gujarat,67936000
11,Haryana,1056781,1046025,10714,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,45512079,23678258,19838765,1995056,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,37,104,200,341,3,4,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312836,308573,4213,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,15322708,6646450,6327440,2348818,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,1,1,4,6,10,3,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479521,474698,4785,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,24782025,11372553,11768096,1641376,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,3,2,6,11,5,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442579,437246,5331,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,43859700,23967401,17853365,2038934,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,50,96,95,241,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4074719,4033926,40312,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,122145533,55173941,55390790,11580802,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,10,18,52,80,102,89,0,,,1332900000,Karnataka,65798000
16,Kerala,6831534,6758417,71590,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,57503922,29150198,25269832,3083892,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,23,87,73,183,88,57,1,,,1332900000,Kerala,35125000
17,Ladakh,29425,29192,231,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,567120,238303,204102,124715,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,145269,61813,60521,22935,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8138336,7989426,148424,2023-03-12,TT,44690492,530781,44156093,2023-03-12 14:00:03.308296,919671930,2023-03-11 00:00:00,96170,2206427515,1027382159,951905658,227139698,177942279,91669248,76621680,9651351,https://www.icmr.gov.in/,524,1,311,3064,1999,610,5673,107,210,303,620,114,33,0,,,1332900000,Maharashtra,122153000
